,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antarctica_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Nunavut,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Repatriated Travellers,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, North_nan","Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Guernsey,United Kingdom_Isle of Man,United Kingdom_Jersey,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Winter Olympics 2022_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
149,2022-04-25,178745,274828,265771,41013,99287,11,7571,9072230,422828,100927,2228872,61393,967435,389539,131083,1522265,355277,4142983,792496,33488,566679,1952583,67934,977962,4015791,57454,26952,57909,904479,376841,305859,30355919,141269,1153506,20865,612770,39632,56008,136228,119780,558483,361034,0,13,139465,58768,43401,11286,80411,3531,1258109,32532,1033922,13,135197,4142,14649,7411,3547977,1064,1923,694,3008,681,6992,1577,179,288,1995,2895,2891,1202291,68398,1376,1723,2182,1291,40026,1642,82,122,94,3276,2681,46254,417,2003,1802,1,547289,999,2116,3006,6091551,8105,24079,87023,847784,81898,1117822,1101968,470481,3898406,34658,11971,3111002,712,15611,12011,579114,868285,515645,162089,15907,9734,570405,70303,470442,64535,1000472,80422,72678,147607,150077,37038,60593,374295,4443,2641,10316,454,27567552,47597,11995,1654313,24337394,161157,3285970,14428,842653,8186,36540,63420,30640,29,422469,1894278,185074,43060097,6044467,7217117,2324384,1512812,4062271,16161339,129632,7681363,1695432,1394367,323718,3080,0,17009865,227984,631294,200990,205975,817439,1096462,32968,7432,501862,17105,1146099,235276,9,64152,85747,4433551,179171,30752,90773,17,58685,220344,5733925,3,516986,11632,920436,234760,1164717,225366,158379,978762,34589,9711,41966,10018,8040607,4727,896495,14371,8916,255685,309208,1424180,389074,1527956,4396,772086,43800,649034,3561677,3684712,5991464,3976259,364300,2888639,17880154,129785,5562,23285,8394,7185,16186,5957,753526,85989,2002353,42236,7681,1184226,2521279,1004798,14182,26485,3764865,17443,11786036,663195,62093,865,79302,2498388,3596855,55799,61686,17786,33864,4180868,22860,36979,9697,145021,1039532,15021151,164069,5229411,897351,2731,13200,6296,21755,0,152,17706,24201,31666,49408,207,4,5941,21978198,81125526,895775,238503,6860,522234,10571772,656876,535,11818,319316,247598
150,2022-04-26,178769,274862,265772,41013,99287,11,7571,9072230,422838,101899,2241017,61393,974270,389539,132296,1532685,363601,4147453,792502,33498,567173,1952602,68440,978117,4036113,57467,26952,58373,904657,376897,305859,30378061,141405,1154646,20865,612785,39634,56010,136230,119780,558483,361034,0,13,139465,58768,43713,11286,80411,3531,1261962,34270,1035592,13,135197,4159,14649,7411,3549327,1065,1954,695,3009,681,6993,1579,179,288,1996,2920,2894,1202638,68398,1378,1730,2190,1347,40077,1642,82,122,94,3276,2687,47915,418,2007,1802,1,562182,999,2116,3023,6091753,8105,24079,87023,847784,81909,1118526,1102164,470481,3900444,34658,11971,3112486,712,15611,12011,579114,868285,515645,162089,15907,9734,570931,70354,470468,64535,1000472,80422,72678,147607,150077,37038,60593,374295,4443,2641,10316,454,27665050,47597,11995,1654375,24337394,161157,3290895,14519,843269,8186,36540,63420,30655,29,422545,1895677,185353,43065496,6045043,7218424,2324531,1514035,4066014,16191323,129681,7721795,1695745,1394367,323723,3080,0,17086626,227991,631409,200991,206042,818030,1096530,32968,7434,501904,17126,1147008,235864,9,64152,85752,4436912,179171,30769,91032,17,58686,220344,5735115,3,516986,11677,920486,234876,1164774,225367,158427,978770,34589,9713,41966,10018,8042469,4854,906397,14371,8921,255685,309229,1424672,389099,1527956,4486,772830,43800,649034,3562300,3684835,5992820,3979984,364371,2889363,17887152,129788,5562,23285,8404,8351,16186,5957,753632,85991,2003334,42474,7681,1187914,2523096,1006377,14786,26485,3769927,17445,11833457,663239,62117,865,79336,2498388,3619598,55803,68022,17786,33872,4194684,22861,36981,9838,145597,1040193,15023662,164069,5230066,897558,2788,13252,6296,21755,0,168,17706,24201,31666,49575,207,4,5963,21994809,81170923,895775,238510,6952,522243,10620203,657060,535,11818,319431,247667
151,2022-04-27,178809,274929,265773,41013,99287,11,7571,9072230,422855,101899,2254742,62487,981974,398505,133496,1542059,372414,4153702,792521,33511,567614,1952625,68913,978773,4036113,57477,26952,58643,904758,376948,305859,30399004,141531,1155387,20865,612802,39634,56014,136235,119780,565052,361034,0,13,139465,60756,43713,11286,80411,3531,1264427,34270,1037655,13,135197,4159,14649,7411,3551383,1065,2003,696,3011,681,6994,1579,179,288,1998,2931,2898,1203068,68398,1379,1739,2192,1358,40133,1643,82,122,95,3277,2695,49521,418,2011,1803,1,573346,999,2116,3069,6091959,8105,24079,87023,852074,81913,1119916,1102355,470481,3902095,34658,11971,3113693,712,15611,12033,579248,868285,515645,162089,15907,9734,571300,70456,470492,64535,1000472,80422,72704,147607,150077,37038,60653,387184,4443,2641,10316,454,27719872,47597,11995,1654665,24609159,161170,3302382,14519,844059,8186,36540,63447,30655,29,423179,1897897,185353,43068799,6045660,7219433,2324699,1515005,4067680,16279754,129747,7767997,1695745,1394416,323724,3080,0,17086626,228004,631409,200991,206512,818644,1096648,32968,7434,501904,17133,1148002,236686,9,64152,85761,4440383,179171,30785,91221,17,58686,220344,5736579,5,516986,11712,920553,234957,1164825,225375,158480,978778,34693,9745,42035,10036,8044208,4932,915522,14395,8924,255685,309310,1425079,389113,1527956,4486,773675,43803,649034,3563151,3685029,5993861,3984766,364421,2890827,17894787,129791,5562,23285,8406,8351,16186,5957,753730,85993,2004255,42474,7681,1187914,2526855,1007538,14786,26485,3776298,17450,11833457,663239,62117,865,79336,2498388,3619598,55807,76938,17786,33872,4209571,22862,36981,9838,146140,1040193,15026141,164069,5230878,897770,2788,13488,6296,22223,0,168,17706,24573,31666,49656,207,4,5963,22011920,81260990,895775,238535,7054,522263,10631516,657060,535,11818,319431,247729
152,2022-04-28,178850,275002,265776,41349,99287,11,7604,9072230,422858,103220,2266604,62907,986439,402538,134592,1552647,380409,4162015,792496,33527,567988,1952644,69345,979346,4056448,57491,26952,58876,904758,377043,305984,30418920,141629,1155975,20865,612843,39794,56016,136240,119780,565052,363302,0,13,140931,60756,43920,11286,80411,3531,1267187,34270,1039423,13,135197,4187,14649,7411,3553956,1065,2052,697,3014,681,7004,1581,179,288,1998,2936,2900,1203481,68398,1380,1742,2195,1362,40175,1644,82,122,95,3277,2702,50813,418,2015,1803,1,582276,999,2117,3101,6092167,8105,24079,87023,852074,81920,1120766,1102559,470481,3903659,34658,11971,3114781,712,15611,12033,579248,869124,515645,162089,15907,9734,571625,70528,470515,64634,1023013,80422,72720,147607,150077,37038,60653,387184,4544,2641,10462,454,27779632,47602,11995,1654797,24710769,161170,3309962,14629,844989,8190,36549,63457,30655,29,423179,1899633,185353,43072176,6046072,7220402,2324847,1516153,4071484,16349788,129862,7809668,1695745,1394431,323745,3080,0,17194616,228023,631409,200992,206881,821602,1096763,32968,7434,501904,17163,1148748,237248,9,64152,85767,4443318,179171,30804,91427,17,58686,220344,5737811,5,516986,11736,920595,235062,1164865,225379,158545,978793,34693,9745,42035,10036,8045456,4990,923847,14395,8924,255716,309434,1425464,389126,1527956,4486,774549,43814,649034,3563929,3685222,5994818,3999112,364498,2891973,17902334,129797,5562,23361,8413,8995,16186,5957,753822,85994,2005072,42502,7681,1187914,2528216,1007821,14786,26485,3780444,17456,11833457,663301,62117,865,79336,2500917,3619598,55810,88446,17786,33872,4224008,22863,36985,10065,146942,1040193,15028397,164069,5231933,898045,2788,13488,6355,22223,0,177,17706,24573,32205,49717,216,4,5963,22025925,81338389,895775,238556,7151,522263,10638632,657060,535,11818,319594,247784
153,2022-04-29,178873,275055,265779,41349,99287,11,7626,9072230,422865,103220,2278053,63289,992324,406475,135641,1561415,387111,4168617,792558,33541,568367,1952674,69562,979909,4056448,57497,26952,59054,904883,377087,305984,30433042,141748,1156466,20865,612864,39998,56020,136246,119780,565052,363302,0,13,140931,60756,43920,11286,85847,3531,1271493,34270,1041072,13,136026,4196,14649,7411,3556333,1065,2102,697,3018,681,7033,1583,179,288,1998,2938,2902,1203847,68398,1383,1748,2200,1364,40195,1645,82,122,95,3277,2711,56302,418,2042,1803,1,587178,1001,2119,3109,6092403,8105,24079,87023,852074,81930,1121662,1102750,480220,3905101,34658,11971,3115721,712,15611,12033,579248,869124,515645,162089,15907,9734,571917,70626,470550,64634,1023013,80859,72720,147607,151972,37363,60653,387184,4544,2701,10462,454,27829894,47602,11995,1654945,24798067,161173,3317425,14629,845868,8202,36549,63457,30690,29,423179,1901017,185579,43075864,6046467,7221121,2324982,1517112,4074112,16409183,129978,7846274,1695745,1394473,323760,3081,0,17237878,228052,631409,200992,207196,822013,1096854,33015,7434,501904,17171,1149395,237856,9,64152,85781,4445897,179171,30815,91605,17,58687,220344,5738769,5,516986,11762,920671,235151,1164907,225383,158649,978806,34846,9745,42241,10036,8047132,5031,930969,14395,8928,255716,309571,1425809,389126,1527956,4610,775488,43817,649455,3564558,3685403,5995674,4013640,364560,2892989,17909924,129799,5562,23394,8419,9592,16437,5957,753921,85995,2005832,42502,7681,1193250,2528216,1009085,14786,26485,3785398,17461,11896152,663329,62117,865,79336,2500917,3619598,55813,100753,17786,33872,4238061,22865,36985,10196,147450,1040193,15030321,164084,5232613,898310,2788,13488,6355,22223,0,177,17837,24573,32205,49778,216,4,5963,22038340,81399649,897867,238577,7330,522305,10644700,657060,535,11818,319594,247842
154,2022-04-30,178879,275107,265780,41349,99287,11,7626,9072230,422867,104941,2287281,63289,997619,409717,136457,1561415,392423,4174744,792562,33558,568706,1952691,70080,980345,4056448,57497,26952,59163,904974,377087,305984,30448236,141850,1156729,20865,612883,39998,56022,136251,119780,565052,363302,0,13,140931,60756,43920,11286,85847,3531,1273392,34270,1042629,13,136026,4196,14649,7411,3558631,1065,2155,698,3019,681,7054,1584,179,288,1998,2943,2906,1204210,68398,1385,1750,2203,1369,40211,1645,82,122,95,3277,2717,57552,418,2049,1803,1,595534,1005,2119,3109,6092667,8105,24079,87023,852074,81930,1122459,1102941,480220,3905101,34658,11971,3116655,712,15611,12033,579248,869696,515645,162089,15907,9734,572193,70643,470568,64634,1023013,80859,72720,147607,151972,37363,60653,387184,4544,2701,10462,454,27879376,47602,11995,1655098,24809785,161173,3323922,14629,846546,8202,36549,63473,30690,29,423179,1901017,185579,43079188,6046796,7221653,2325092,1517112,4076104,16463200,129978,7871253,1695745,1394493,323773,3081,0,17275649,228073,631409,200992,207469,822013,1096955,33015,7434,501904,17185,1149993,237856,9,64152,85781,4448004,179171,30833,91741,17,58688,220344,5739680,5,516986,11770,920781,235228,1164953,225384,158649,978810,34846,9745,42241,10036,8048728,5031,936697,14395,8941,255716,309571,1426013,389126,1527956,4610,776420,43817,649455,3565253,3685643,5996514,4027684,364602,2893876,17917191,129806,5562,23394,8419,9592,16437,5957,754011,85997,2006353,42502,7681,1193250,2528216,1010058,14786,26485,3791125,17461,11896152,663362,62117,865,79336,2500917,3619598,55813,115883,17786,33872,4250949,22865,36985,10196,147867,1040193,15032093,164084,5233265,898571,2788,13488,6355,22223,0,177,17837,24573,32205,49778,241,4,5963,22038340,81423653,897867,238596,7330,522325,10649809,657060,535,11818,319594,247875
155,2022-05-01,178899,275167,265782,41349,99287,11,7626,9083673,422871,105739,2294900,63568,1002257,413321,137359,1576945,398270,4180075,792578,33578,569091,1952716,70449,980680,4056448,57497,26952,59219,905074,377087,305984,30454499,141911,1156971,20865,612900,39998,56025,136252,119780,565052,363302,0,13,140931,60756,43920,11286,85847,3531,1274911,34270,1043729,13,136026,4196,14649,7411,3561016,1065,2191,698,3022,681,7082,1587,179,288,1998,2952,2907,1204510,68398,1385,1751,2206,1371,40242,1646,82,122,95,3277,2722,59070,418,2057,1804,1,602240,1007,2119,3111,6092667,8105,24079,87023,852074,81957,1122982,1103131,480220,3906098,34658,11971,3117326,712,15631,12161,579443,869696,515645,162089,15907,9734,572193,70657,470581,64634,1023013,80859,72720,147607,151972,37363,60653,387184,4544,2701,10462,454,27916102,47602,11995,1655170,24813817,161204,3328623,14743,846611,8202,36549,63482,30690,29,423179,1901017,185579,43082345,6047040,7222308,2325175,1517112,4077856,16504791,129978,7898133,1695745,1394523,323786,3084,0,17295733,228083,631409,200993,207469,822013,1097044,33015,7434,501904,17185,1150264,237856,9,64152,85781,4449507,179171,30843,91861,17,58688,220344,5739680,5,516986,11771,920781,235292,1164973,225386,158811,978828,34846,9745,42241,10036,8050019,5070,943428,14395,8941,255753,309571,1426128,389126,1527956,4610,777120,43817,649455,3565839,3685895,5996748,4041278,364655,2894368,17924145,129810,5566,23394,8419,9592,16437,5957,754110,85997,2006695,42502,7681,1193250,2528216,1010555,15677,26485,3795763,17461,11896152,663373,62117,865,79336,2500917,3619598,55813,132955,17786,33872,4262484,22871,36989,10196,148335,1040193,15033573,164084,5233564,898811,2788,13488,6355,22223,0,177,17837,24573,32205,49778,273,4,5963,22038340,81440361,897867,238596,7507,522434,10653526,657060,535,11818,319733,247911
156,2022-05-02,178901,275177,265782,41349,99287,11,7626,9083673,422874,106705,2304435,64151,1007459,416371,138395,1586876,405848,4184588,792579,33582,569370,1952726,70793,980828,4071279,57497,26952,59247,905074,377087,305984,30460997,141911,1157199,20865,612914,40397,56028,136254,119780,565052,363302,0,13,140931,60756,44148,11373,85847,3531,1276335,34270,1044635,13,136026,4217,14649,7412,3562521,1065,2242,699,3031,681,7091,1590,179,288,1998,2965,2909,1204793,68398,1385,1752,2206,1376,40242,1651,82,122,95,3277,2725,59344,420,2063,1804,1,608631,1007,2119,3111,6092667,8106,24079,87023,852074,81957,1123029,1103286,480220,3907793,34658,11971,3118106,712,15631,12161,579443,869696,515645,162089,15907,9734,572193,70678,470587,64646,1023013,80859,72746,147607,151972,37363,60653,387184,4544,2701,10462,454,27924839,47602,11995,1655221,24927339,161204,3331288,14743,846632,8202,36549,63484,30697,29,423718,1903200,185579,43084913,6047208,7223005,2325247,1517112,4080480,16523859,130299,7917391,1695745,1394530,323792,3084,0,17346753,228094,631409,200993,207714,822726,1097044,33134,7434,501916,17199,1150382,238917,9,64181,85790,4450859,179171,30850,91975,17,58694,221749,5740080,7,516986,11801,921425,235338,1164984,225387,158811,978836,34846,9745,42241,10065,8051301,5116,952697,14395,8943,255753,309769,1426491,389126,1527956,4610,777658,43821,649455,3566523,3686082,5996935,4050283,364728,2894896,17930267,129834,5566,23459,8419,9592,16476,5964,754238,86005,2007091,42548,7681,1200976,2528216,1010785,15677,26485,3798413,17483,11896152,663408,62117,865,79336,2500917,3619598,55825,132955,17786,33872,4271815,22874,36991,10452,148630,1040193,15034917,164104,5233764,899033,2788,13559,6355,22223,0,181,17837,24573,32205,49810,273,4,5963,22038340,81535141,897867,238627,7514,522434,10656649,657060,535,11819,319755,247935
157,2022-05-03,178901,275191,265782,41349,99287,11,7626,9083673,422874,107769,2316269,64540,1015120,416371,139468,1597464,415563,4188558,792585,33601,569727,1952733,71127,980868,4071279,57535,26952,59274,905097,377145,305984,30482429,141976,1157919,20865,612924,40552,56031,136257,119780,565052,363302,0,13,140931,60756,44345,11373,85847,3531,1279328,35433,1045829,13,136026,4226,14649,7412,3563650,1065,2289,699,3035,681,7103,1590,179,288,1998,2972,2921,1205083,68398,1385,1752,2209,1378,40245,1651,82,122,95,3277,2729,59607,420,2064,1804,1,614155,1008,2119,3114,6092667,8107,24079,87023,852074,81959,1123578,1103395,480220,3909167,34658,11971,3119099,712,15631,12161,579443,869696,515645,162089,15908,9734,572434,70740,470609,64646,1023013,80859,72746,149955,151972,37363,60749,398115,4544,2701,10462,454,27978577,47602,11995,1655221,25033970,161216,3335550,14743,846785,8202,36549,63491,30697,29,423775,1903200,185795,43088118,6047315,7223576,2325287,1519296,4082954,16586268,130388,7947818,1695745,1394536,323796,3084,0,17395791,228098,631409,200993,207867,823110,1097118,33134,7434,501916,17214,1150650,239335,9,64181,85790,4451781,179171,30860,92150,17,58695,221749,5739680,7,516986,11824,921425,235403,1165004,225387,158874,978865,34846,9801,42241,10065,8053048,5200,961262,14395,8954,255766,309790,1426798,389126,1527956,4690,778310,43821,649455,3567171,3686216,5997825,4055001,364778,2896012,17935641,129834,5566,23482,8425,10210,16524,5964,754340,86007,2007554,42548,7681,1202546,2528216,1011253,15677,26485,3802198,17487,11953481,663426,62117,865,79393,2500917,3636226,55829,173942,17786,33872,4281536,22875,36993,10494,148977,1040193,15036110,164104,5233764,899242,2788,13559,6355,22223,0,181,17837,24573,32205,49810,273,4,5995,22073858,81584821,899723,238628,7533,522514,10659358,657060,535,11819,319755,247990
158,2022-05-04,178901,275211,265782,41717,99287,11,7654,9083673,422877,108830,2334360,64983,1023149,424182,140554,1609060,425704,4194237,792585,33626,570103,1952743,71127,981070,4071279,57561,26952,59358,905150,377175,306200,30502501,142166,1158354,20865,612951,40675,56036,136258,119780,570806,363302,0,13,140931,62148,44345,11373,85847,3531,1281339,35433,1047459,13,136026,4237,14649,7412,3566183,1065,2332,699,3037,681,7119,1592,179,288,1998,2977,2935,1205396,68398,1387,1752,2212,1381,40249,1653,82,122,95,3277,2731,59870,420,2065,1804,1,619129,1008,2120,3124,6092667,8107,24079,87023,857290,81967,1124762,1103488,480220,3910386,34658,11971,3120061,712,15631,12161,579572,869956,515645,162089,15908,9735,572434,70833,470647,64646,1023013,80859,72765,149955,151972,37363,60885,398115,4544,2701,10462,454,28026502,47602,11995,1655221,25130137,161216,3343565,14984,847491,8210,36549,63518,30703,29,423794,1903200,185795,43091393,6047491,7223828,2325352,1520327,4085411,16633911,130473,7974232,1695970,1394545,323806,3089,0,17438068,228101,631409,200993,208111,823110,1097118,33134,7434,501916,17225,1150900,240132,9,64181,85795,4452835,179171,30874,92308,17,58699,222848,5739680,7,516986,11869,921425,235484,1165026,225400,158940,978884,34965,9834,42330,10065,8054728,5229,969959,14422,8957,255766,309925,1427148,389126,1527956,4690,780148,43823,649455,3567863,3686375,5997998,4068606,364826,2896012,17940665,129839,5570,23538,8425,10210,16561,5964,754464,86010,2008143,42690,7681,1202546,2533654,1012915,15881,26485,3808368,17490,11953481,663469,62135,865,79393,2500917,3636226,55833,202418,17786,33872,4290824,22879,36995,10494,149532,1040712,15037242,164104,5233764,899441,2788,13832,6355,22828,0,197,17837,24832,32424,49810,371,4,5995,22090523,81696929,899723,238636,7622,522564,10662446,657060,535,11819,319755,248050
159,2022-05-05,178905,275266,265786,41717,99287,11,7663,9083673,422877,109879,2345156,64983,1030172,427205,141647,1619296,433295,4201452,792599,33655,570761,1952747,72282,981259,4088336,57578,26952,59422,905212,377229,306200,30524183,142312,1158793,20865,612965,40736,56046,136259,119780,570806,365577,0,13,141973,62148,44529,11373,85847,3531,1283544,35433,1048875,13,136026,4254,14649,7412,3569492,1065,2387,700,3051,681,7134,1592,180,288,2002,2982,2959,1205717,68398,1389,1752,2213,1383,40251,1655,82,122,95,3277,2731,60115,420,2066,1804,1,623679,1008,2120,3124,6093645,8107,24079,87023,857290,81968,1125723,1103606,480220,3911324,34658,11971,3120933,712,15631,12161,579572,870526,515645,162089,15910,9735,572434,70964,470686,64699,1052767,80859,72765,149955,151972,37363,60885,398115,4575,2727,10537,454,28070727,47602,11995,1655221,25215210,161222,3348756,15138,848098,8213,36549,63533,30703,29,423879,1903200,185795,43094938,6047741,7224056,2325397,1521474,4086659,16682626,130596,7994944,1695970,1394591,323818,3089,0,17464782,228117,631409,200993,208368,823732,1097268,33151,7434,501916,17230,1151115,240675,9,64181,85797,4454113,179414,30888,92475,17,58707,222848,5739680,7,517753,11898,921425,235549,1165084,225407,158989,978899,34965,9834,42330,10065,8056397,5246,977380,14422,8957,255766,310063,1427485,389126,1527956,4690,782265,43826,649455,3568692,3686543,5998909,4085189,364895,2897528,17945617,129843,5570,23612,8428,10210,16561,5964,754623,86012,2008740,42841,7681,1208917,2534433,1013935,16441,26485,3818125,17491,11953481,663503,62135,865,79393,2503090,3636226,55837,232402,17786,33872,4300614,22883,36996,10494,149950,1040712,15038495,164104,5233764,899637,2788,13832,6355,22828,0,197,17996,24832,32424,49810,452,4,5995,22102983,81785587,899723,238651,7699,522587,10666751,657060,535,11819,319755,248050
160,2022-05-06,178919,275310,265791,41717,99287,11,7663,9083673,422877,110846,2356642,65659,1036786,424182,142541,1628531,442481,4207472,792607,33672,571441,1952766,72743,981838,4088336,57612,26952,59450,905355,377229,306200,30543908,142465,1158949,20865,613017,40736,56056,136260,119780,570806,365577,0,13,141973,62148,44529,11373,89262,3531,1287079,35433,1050121,13,136792,4262,14649,7412,3572817,1065,2433,701,3053,681,7144,1592,180,288,2002,2983,2988,1206041,68398,1391,1752,2213,1383,40254,1656,82,122,95,3277,2732,60368,420,2067,1804,1,627830,1008,2120,3126,6093645,8107,24079,87023,857290,81970,1126501,1103753,483664,3912121,34658,11971,3121820,712,15631,12386,579743,870526,515645,162089,15910,9737,572434,71072,470704,64699,1052767,80859,72776,149955,153994,37363,60885,398115,4575,2727,10537,454,28108929,47602,11995,1655221,25287462,161222,3353886,15303,848807,8213,36549,63533,30703,29,423879,1903200,185961,43098743,6047986,7224431,2325467,1522363,4087878,16726990,130787,8016485,1695970,1394613,323846,3089,0,17504334,228128,631701,200993,208368,824046,1097390,33151,7434,501916,17260,1151312,241160,9,64181,85800,4455364,179414,30907,92597,17,58719,222848,5739680,7,517753,11917,921425,235644,1165151,225409,159052,978914,35189,9834,42330,10065,8057700,5267,984218,14422,8957,255766,310063,1427790,389126,1527956,4732,784184,43827,649718,3569026,3686693,5999517,4100844,364981,2898258,17951065,129849,5583,23635,8439,10210,16624,5964,754842,86012,2009249,42841,7682,1212337,2535084,1014699,16441,26485,3827378,17492,12009059,663520,62135,865,79393,2503090,3636226,55842,268569,17786,33872,4308319,22884,37000,10765,150481,1040712,15040238,164118,5233764,899835,2788,13832,6467,22828,0,392,17996,24832,32424,50033,452,4,5995,22114034,81914467,899723,238660,7734,522625,10670570,657060,535,11819,319755,248214
