,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_nan,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
54,2021-06-06,58622,129664,91198,13527,28880,1214,3529033,214363,121,0,171,1598,754,221,19734,1008,630942,326893,10932,228370,751322,3922,392366,0,12439,7893,1388,306819,176286,52675,15000718,231,386099,13265,132452,773,29647,27147,35261,1350278,6859,4757,1347676,998,1046,587,591,192,2398,268,145,181,1310,1599,1290,11584,63647,1044,384,719,936,570,418,51,75,18,598,875,2046,250,1001,385,1,7,977,338,1334,3310737,3736,10591,27751,247905,46969,347997,141949,39061,1624721,697,34,271568,699,11385,187,245190,398645,196604,69215,8203,3894,124659,17903,246247,193,46000,9995,18721,2250,98,2964,58,22796,462,25,1399,438,336313,22815,5796,333505,3542000,92362,93764,160,239176,3529,21284,15374,12552,27,86150,716163,6476,27159180,1705971,2552401,1142093,23364,832826,3913633,26295,703369,721016,418803,117595,0,134861,103495,301137,100447,1714,128619,523476,6437,2049,173189,2934,259793,68556,7,40813,32667,526808,48086,9873,30078,4,18805,1206,1939596,1,248040,2469,53780,97578,509083,69662,52032,491009,10886,1580,12137,2368,0,0,2639,4225,5132,163096,149292,17998,204480,864931,0,368365,15641,306695,1931773,1188243,2645150,811897,215294,1042898,4681664,26225,51,4899,1845,3,4998,2297,440644,40281,0,10883,3157,61635,255300,247299,20,6943,1578033,10514,150376,167304,29716,0,12518,0,317600,21635,1133,13218,183,26873,5321,13249,0,15911,311340,5160774,47760,2148010,562576,109,2451,209,575,3956,63,4197,1562,19,4,2387,0,0,275138,97714,3,222531,3368,301881,3571,93374,36728
55,2021-06-07,58998,129702,91413,13557,29329,1214,3560148,214504,121,0,171,1599,758,221,19738,1009,631294,327114,11026,231113,753240,3922,392744,0,12442,7893,1405,306819,176589,53887,15019797,231,386693,13265,132525,773,29826,28092,35261,1353705,6859,4760,1355224,998,1046,587,595,192,2399,268,145,181,1310,1599,1291,11584,63647,1045,384,719,936,570,420,51,75,18,599,875,2054,250,1009,385,1,3,977,340,1337,3340543,3736,11110,27751,249209,46989,348274,143105,39061,1626306,699,34,272371,699,11389,188,246216,398645,197281,69215,8203,3987,124716,17906,246883,230,46000,9995,18728,2250,98,2964,58,22796,462,25,1399,438,336806,22815,5800,334519,3549820,92362,93764,160,239804,3529,21335,15520,12557,27,86381,717254,6476,27341462,1711565,2565972,1146745,23364,832876,3918657,26424,706488,721895,420563,118226,0,135412,103972,302393,100722,1720,128619,524500,6437,2055,173394,2942,259909,68764,7,40870,32675,534356,49844,9880,30080,4,18834,1206,1941913,1,248062,2469,54713,97621,509277,69687,52390,497960,10886,1580,12137,2378,0,0,2644,4225,5132,163190,149496,17998,205305,867447,0,368653,15659,309120,1936147,1195181,2645877,812174,215635,1043171,4688413,26254,51,4905,1845,3,4998,2304,441860,40298,0,11336,3161,61660,255300,247381,20,6964,1581540,10514,150376,176045,29716,0,12725,0,317600,21640,1133,13218,183,26873,5515,13250,0,16215,312979,5167350,47760,2149760,564509,109,2455,209,575,3956,63,4199,1562,19,4,2387,0,0,279387,97861,3,223788,3509,301881,3588,93694,36746
56,2021-06-08,59569,129736,91651,13557,29368,1214,3585811,214609,121,0,171,1599,761,221,19748,1009,631869,327387,11026,233480,755302,3922,393237,0,12449,7893,1416,311340,176703,53887,15055747,231,387416,13268,132615,773,29908,28649,35261,1356098,6859,4762,1362431,998,1046,587,595,192,2401,268,145,181,1310,1599,1291,11584,63647,1045,384,719,936,570,421,51,75,18,599,875,2059,250,1009,385,1,5,977,342,1337,3365050,3736,11110,27794,252688,47037,348469,144136,39061,1627106,709,34,273241,699,11394,188,247262,398645,197832,69867,8303,4054,124991,17912,247502,234,46000,9995,18736,2250,98,2964,58,25088,462,25,1399,438,335174,23180,5800,335029,3557840,92362,93764,160,240961,3535,21382,15628,12557,27,86418,718577,6476,27504126,1717370,2578263,1151515,23364,832876,3927176,26641,710060,722807,422430,118621,0,136174,103972,303637,101033,1773,128751,525065,6438,2055,173636,2944,260873,68775,7,40095,32686,541318,51213,9882,30083,4,18891,1206,1944267,1,248145,2469,54713,97685,509660,69687,52646,504530,10911,1580,12137,2390,0,0,2646,4225,5135,163259,149528,17998,206026,869691,0,369273,15711,311605,1940723,1202257,2646340,812964,215899,1043371,4697191,26277,51,4930,1856,3,4998,2304,442782,40323,0,11336,3161,61702,255300,247703,20,6985,1587015,10514,150376,178259,29812,0,12888,0,317600,21646,1133,13218,183,26873,5515,13265,0,16647,314730,5173186,47760,2156616,566677,109,2455,209,576,3956,63,4199,1562,19,4,2387,0,0,283397,98129,3,225266,3547,302357,3638,93992,36756
57,2021-06-09,59871,129761,91894,13569,29553,1214,3608895,214690,121,0,171,1600,761,221,19757,1008,632188,327626,11081,236301,757569,3963,394272,0,12456,7979,1424,311340,176881,53887,15154101,231,387915,13268,132655,773,30042,29047,35261,1358565,6859,4765,1369856,998,1047,587,597,192,2404,270,145,181,1310,1599,1290,11587,63647,1045,385,720,936,570,421,51,75,18,600,875,2064,250,1010,385,1,5,977,344,1337,3385586,3736,11110,27794,258822,47061,348628,145337,39061,1627151,711,34,274334,699,11395,188,248104,398645,198632,69867,8303,4206,125191,17917,248285,249,46000,9995,18736,2250,98,2964,58,25088,462,25,1399,438,335947,23483,5800,335895,3563140,92488,93764,160,242033,3538,21410,15837,12557,27,86549,720400,6476,27655493,1723253,2590682,1155887,23364,832876,3936088,26828,713651,723637,423995,118933,0,136713,104238,304916,101364,1795,129172,525065,6438,2057,173877,2945,261391,68779,7,40130,32702,548704,53392,9892,30086,4,18946,1213,1946477,1,248260,2469,55157,97751,509958,69709,52769,510298,10926,1580,12139,2402,0,0,2647,4225,5135,163331,149551,17998,206844,871669,0,369857,15877,314155,1944122,1210027,2646647,813489,216123,1043482,4706871,26341,51,4939,1856,3,4998,2304,443810,40365,0,11336,3164,61740,255300,248093,20,6995,1589501,10514,150376,180427,29841,0,13102,0,317600,21653,1133,13218,183,26873,5985,13275,0,17048,316004,5179833,47760,2163712,568828,109,2455,209,576,3956,63,4199,1563,19,4,2387,0,0,286472,98445,3,226548,3636,302357,3675,94189,36917
58,2021-06-10,60280,129785,92132,13578,29960,1214,3639402,214857,121,0,173,1603,761,221,19761,1008,632660,327907,11081,238540,759630,3965,395463,0,12460,7979,1440,315304,176964,55617,15211176,239,388585,13268,132690,773,30143,29807,35261,1361024,6859,4765,1376335,998,1047,587,597,192,2407,270,145,181,1310,1599,1290,11590,63647,1045,385,720,936,570,421,51,75,18,601,875,2068,250,1013,385,1,5,977,345,1337,3409076,3736,11110,27820,259872,47092,348845,146418,39061,1628170,714,40,275524,699,11399,188,248966,398645,199285,70150,8303,4252,125356,17923,249028,256,46000,9995,18736,2250,98,2964,58,25088,462,25,1399,438,336579,23483,5800,337023,3568460,92488,93764,160,243191,3542,21427,16042,12558,27,87302,722296,6476,27790073,1728914,2612091,1159973,23364,832895,3943704,27013,717726,724469,425678,119246,0,137224,104238,306232,101715,1807,129903,525065,6438,2057,174223,2946,261916,68863,7,40158,32706,556029,55055,9901,30091,4,19005,1213,1948267,1,248384,2473,55569,97803,510299,69740,53143,515591,10934,1598,12140,2403,0,0,2647,4225,5160,163331,149582,17998,207795,873543,0,370485,15942,316857,1952027,1214454,2647095,814023,216301,1043604,4716833,26341,51,4960,1889,3,4998,2306,443810,40404,0,11336,3166,61765,255300,248459,20,7016,1593059,10514,150376,182238,29841,0,13495,0,317600,21658,1133,13218,183,26873,6347,13286,0,17566,317758,5186728,47760,2170359,568828,109,2455,209,578,3956,63,4200,1563,19,4,2387,0,0,289754,98592,3,227699,3708,302944,3689,94995,36940
59,2021-06-11,60598,129807,92384,13591,30101,1214,3668672,214998,121,0,171,1603,763,221,19765,1009,633105,328194,11081,240529,761916,3968,396650,0,12463,7979,1440,315304,177122,55617,15260459,239,389368,13268,132765,773,30231,30617,35261,1363175,6859,4765,1382124,998,1048,587,597,192,2415,270,145,181,1310,1599,1290,11593,63647,1045,385,720,936,570,421,51,75,18,601,875,2072,250,1015,385,1,5,977,345,1337,3435109,3736,11110,27823,261195,47135,349049,147553,39061,1628416,714,40,276517,699,11401,188,249637,398645,199840,70150,8303,4278,125528,17938,249471,278,46000,9995,18749,2250,98,2964,58,25088,462,25,1399,438,337201,23741,5813,337820,3574000,92552,93764,160,244416,3545,21438,16110,12560,27,87864,724614,6476,27911384,1735144,2624802,1164103,23364,832905,3949597,27201,721104,725082,427095,119589,0,138037,104238,307512,102018,1827,130253,526598,6440,2065,174434,2948,262140,68943,7,40190,32709,563778,56559,9903,30096,4,19043,1233,1950419,1,248501,2473,56253,97844,510623,69878,53734,520816,10950,1598,12140,2414,0,0,2647,4225,5161,163430,149612,17998,207795,875581,0,371015,15942,319572,1955350,1216497,2647688,814318,216483,1043803,4726870,26341,51,4968,1889,3,4998,2306,446054,40449,0,11634,3169,61799,255300,248743,20,7016,1598293,10514,150376,184090,29841,0,13664,0,317600,21663,1133,13218,183,26873,6511,13294,0,18009,319475,5192945,47760,2176093,573194,109,2455,209,578,3956,63,4200,1563,19,4,2387,0,0,293332,98923,3,228998,3804,302944,3697,95674,36970
60,2021-06-12,60939,129826,92620,13591,30207,1214,3695288,215118,121,0,171,1603,767,221,19772,1009,633538,328398,11081,242678,764024,3971,397587,0,12463,7979,1440,319666,177122,55617,15271120,239,389402,13272,132830,773,30316,31222,35261,1364946,6859,4765,1391016,998,1048,587,599,192,2419,270,145,181,1310,1599,1291,11595,63647,1045,385,721,936,570,421,51,75,18,601,875,2082,251,1015,385,1,6,977,346,1337,3457117,3736,11211,27825,261195,47178,349244,148732,39061,1629375,719,40,277448,699,11401,188,250595,398645,200273,70150,8413,4278,125715,17943,250089,304,46000,9995,18749,2250,98,2964,58,25088,462,25,1399,438,337566,23741,5813,338318,3577840,92589,93764,160,245610,3545,21452,16250,12560,27,88164,724614,6476,28043446,1740436,2640281,1168198,23364,832909,3954097,27365,724648,725557,428469,120031,0,138581,104238,308829,102314,1859,130548,526598,6443,2065,174434,2948,263216,68943,7,40213,32725,572112,58832,9937,30100,4,19092,1243,1952381,1,248594,2473,56449,97889,510958,69878,54137,527111,10951,1598,12140,2419,0,0,2655,4225,5161,163436,149619,17998,207795,877191,0,371597,16017,322269,1955350,1225359,2648207,815094,216698,1044000,4736676,26341,61,4984,1897,3,4998,2306,446960,40489,0,11634,3178,61799,255300,249098,20,7016,1602406,10514,150376,186516,29841,0,13811,0,317600,21668,1133,13218,183,26873,6630,13294,0,18431,320767,5198057,48160,2181178,575288,109,2455,209,578,3956,63,4201,1563,19,4,2387,0,0,296855,99152,3,230248,3827,302944,3727,96646,36992
61,2021-06-13,61410,129842,92852,13591,30282,1214,3721350,215195,121,0,172,1603,768,221,19782,1009,633939,328580,11081,244579,766266,3971,398742,0,12463,7979,1467,321665,177122,55617,15400169,239,389495,13272,132928,773,30316,31858,35261,1366469,6859,4767,1399187,998,1048,589,599,192,2423,270,145,181,1310,1599,1291,11598,63647,1045,385,721,936,570,421,51,75,18,602,875,2082,252,1015,385,1,7,977,348,1337,3477656,3736,11211,27825,261195,47178,349244,149759,39061,1629379,727,40,278256,699,11401,188,251689,398645,201038,70150,8413,4278,125753,17949,250664,312,46000,9995,18749,2250,98,2964,58,25088,462,25,1399,438,337668,23741,5813,339392,3581340,92589,93764,160,246426,3548,21488,16280,12560,27,88164,724614,6476,28162947,1745091,2652792,1172227,23364,832931,3957557,27542,727574,726219,428494,120208,0,139022,104678,310095,102633,1862,130728,526598,6443,2094,174666,2948,263362,68943,7,40239,32725,580275,60769,9959,30103,4,19142,1247,1954251,1,248671,2473,56947,97930,511126,69881,54535,531105,10953,1598,12140,2419,0,0,2656,4225,5161,163463,149628,17998,210952,878740,0,371984,16017,324961,1962124,1232986,2648504,815342,216944,1044237,4745756,26341,61,4984,1898,3,4998,2307,448093,40536,0,11634,3181,61869,255300,249232,20,7043,1606581,10514,150376,188547,29994,0,13927,0,317600,21675,1133,13218,183,26873,6731,13305,0,18804,321485,5202251,48160,2182916,577234,109,2455,209,578,3956,63,4203,1566,19,4,2389,0,0,300119,99416,3,231558,3998,303813,3743,97756,37004
62,2021-06-14,61706,129865,93094,13618,30359,1214,3748794,215228,121,0,173,1604,769,221,19795,1009,634123,328699,11136,246074,768830,3971,399174,0,12479,7979,1467,324028,177976,56798,15421397,239,390388,13272,132969,773,30542,32967,35261,1368941,6859,4767,1406555,998,1048,589,602,192,2425,270,145,181,1310,1599,1291,11600,63647,1045,385,721,936,570,421,51,75,18,602,875,2082,252,1019,385,1,6,977,348,1337,3510709,3738,11211,27849,262852,47239,349582,150855,39061,1630452,727,40,279072,699,11405,188,252803,398645,201739,70150,8413,4420,125798,17952,251107,335,46000,9995,18749,2250,98,2964,58,25088,462,25,1399,438,338034,23910,5822,340328,3585660,92589,93764,160,247134,3548,21488,16313,12563,27,89324,730588,6476,28280472,1751234,2666601,1176576,23364,832947,3960951,27732,730290,726932,430412,120359,0,139733,104772,311559,102890,1880,130823,527645,6443,2099,174976,2948,263442,69129,7,40264,32753,586863,61761,9959,30109,4,19181,1265,1956575,1,248733,2473,57025,97951,511440,69889,55187,536252,10956,1598,12144,2432,0,0,2656,4225,5172,163469,149642,17998,211494,880316,0,372341,16017,327670,1962124,1240112,2648859,815622,217143,1044404,4754036,26383,61,5006,1898,3,4999,2307,449241,40591,0,12173,3184,61894,255300,249321,20,7043,1611447,10514,150376,190464,29994,0,14172,0,317600,21682,1133,13218,183,26873,6833,13308,0,19141,323201,5206836,48480,2186276,579045,109,2461,209,581,3956,63,4205,1566,19,4,2389,0,0,303880,99733,3,233028,4236,304138,3765,98994,37027
63,2021-06-15,61820,129879,93355,13626,30775,1214,3771968,215455,121,0,173,1614,770,221,19802,1009,634439,328876,11174,247493,771073,3971,399549,0,12490,7979,1496,326484,178136,56798,15519955,239,390971,13287,133104,773,30590,33571,35261,1370779,6859,4767,1413414,998,1048,589,603,192,2429,270,145,181,1310,1599,1291,11601,63647,1045,385,721,936,570,421,51,75,18,602,875,2085,252,1020,385,1,13,977,348,1337,3539442,3738,11211,27859,265255,47266,349750,152014,39061,1630938,728,40,280084,699,11408,188,253272,398645,202650,70791,8413,4486,125929,17959,251880,367,46000,9995,18771,2250,98,2964,58,26333,462,25,1399,438,337467,23910,5822,341103,3590610,92696,93764,160,248316,3548,21488,16401,12568,27,90548,731626,6476,28388100,1757641,2683210,1180713,23364,832949,4014025,27919,733160,727670,431704,120894,0,140438,104772,312850,103257,1905,130823,527645,6443,2099,175226,2954,264037,69130,7,40279,32773,593694,62533,9985,30112,4,19223,1265,1960033,1,248812,2473,58649,97980,511794,69937,55538,540439,10958,1598,12145,2442,0,0,2662,4225,5172,163483,149676,17998,212064,882332,0,373070,16017,330395,1968723,1246405,2649080,816503,217352,1044563,4762583,26383,64,5018,1900,3,4999,2307,450255,40637,0,12173,3191,61911,255300,249642,20,7099,1616405,10514,150376,192478,29994,0,14423,0,317600,21690,1133,13218,183,26873,7039,13316,0,19667,324846,5211022,48480,2191837,581139,109,2461,209,581,3956,63,4205,1566,19,4,2389,0,0,307189,99986,3,234393,4539,304390,3775,99895,37056
64,2021-06-16,62397,129888,93586,13633,31003,1214,3791979,215533,121,0,174,1617,770,221,19804,1009,634900,329038,11208,249129,773752,3971,400513,0,12507,7979,1501,330148,178319,56798,15569556,239,392035,13287,133216,773,30711,34325,35261,1372542,6859,4767,1420365,998,1048,589,605,192,2431,273,145,181,1310,1599,1291,11601,63647,1046,385,721,936,570,421,51,75,18,603,875,2092,252,1023,385,1,10,977,348,1337,3564286,3745,11211,27880,266249,47322,349860,153198,39061,1630977,739,40,281195,699,11413,188,254400,407512,203193,70931,8413,4538,126188,17970,252451,388,46000,9995,18779,2250,98,2964,58,26333,462,25,1399,438,337995,24165,5827,341775,3593730,92806,93764,160,249560,3551,21488,16577,12568,27,91111,732901,6476,28491670,1763870,2696434,1184492,23364,832958,4019424,28054,736785,728266,432756,121206,0,141029,104985,314218,103565,1910,131480,527645,6445,2105,175471,2954,264362,69185,7,40318,32793,600934,63180,9986,30121,4,19271,1265,1962152,1,248904,2473,59220,98018,512097,69999,55538,543521,10961,1599,12146,2446,0,0,2663,4225,5175,163528,149690,17998,212808,887095,0,373896,16132,333133,1968723,1253541,2649184,817092,217550,1044687,4772575,26383,64,5030,1920,3,4999,2307,451187,40667,0,12173,3200,61931,255300,250016,20,7114,1620317,10514,150376,194145,30062,0,14572,0,317600,21699,1133,13218,183,26873,7184,13324,0,20042,326329,5215654,48649,2196903,583115,109,2461,209,581,3956,63,4206,1566,19,4,2389,0,0,309965,100328,3,235795,4590,304777,3781,100423,37075
65,2021-06-17,62698,129895,93831,13640,31105,1221,3818346,215655,121,0,173,1617,773,221,19806,1009,635192,329191,11208,250586,776466,3980,401462,0,12507,7979,1530,332662,179402,58541,15660614,239,392452,13287,133346,773,30796,35030,35261,1374236,6859,4768,1426275,998,1048,589,605,192,2442,273,145,181,1310,1599,1291,11603,63647,1046,386,721,936,570,421,51,75,18,604,875,2092,252,1023,385,1,10,977,348,1337,3589895,3745,11211,27894,267769,47346,350008,154494,39061,1631027,740,40,282123,699,11416,189,255323,407512,203802,70931,8442,4654,126380,17983,253195,452,46000,9995,18787,2250,98,2964,58,26333,462,25,1399,438,338555,24165,5827,342720,3597940,92806,93764,160,250772,3553,21488,16640,12590,27,91111,733907,6476,28580647,1771220,2708743,1188422,23364,832968,4023957,28182,740057,728886,434264,122018,0,141816,104985,315645,103930,1924,131480,527645,6445,2105,175687,2954,264719,69232,7,40345,32807,608464,64214,10001,30132,4,19303,1265,1964300,1,248984,2473,61725,98057,512487,70028,57716,545662,10964,1599,12150,2458,0,0,2665,4225,5178,163535,149708,17998,213880,888505,0,374703,16132,335857,1975840,1257774,2649535,817754,217758,1044773,4783662,26392,70,5030,1925,3,4999,2307,452209,40707,0,12505,3208,61960,255300,250288,20,7137,1623319,10514,150376,195434,30062,0,14850,0,317600,21709,1133,13218,183,26873,7300,13334,0,20454,328637,5219797,48823,2201703,585242,109,2461,209,581,3994,63,4206,1566,19,4,2389,0,0,313388,100623,3,236983,4653,305205,3840,101885,37109
66,2021-06-18,63426,129903,94093,13650,31569,1221,3844329,215893,121,0,173,1617,774,221,19812,1009,635544,329339,11208,251785,778421,3980,402202,0,12551,7979,1544,332662,179858,58541,15687189,239,392772,13287,133452,773,30907,35940,35261,1375709,6859,4768,1431515,998,1048,589,607,192,2450,273,145,181,1310,1599,1291,11608,63647,1046,386,723,936,570,421,51,75,18,604,875,2101,252,1028,385,1,12,977,348,1337,3616680,3745,11211,27911,272128,47346,350163,155960,39061,1631624,744,40,282878,699,11421,189,256874,407512,204701,71062,8489,4743,126486,17997,253634,452,46000,9995,18787,2250,98,2964,58,26333,462,25,1399,438,339027,24165,5827,343377,3600360,92881,93764,160,251837,3556,21498,16895,12612,27,91189,734627,6476,28678390,1779127,2722612,1192285,23364,833000,4031605,28333,742692,729368,434264,122346,0,142385,104985,317031,104302,1931,132019,527645,6445,2105,175923,2955,265023,69294,7,40394,32824,615325,65178,10018,30136,4,19330,1265,1966702,1,249066,2473,62472,98104,512937,70030,57716,549682,10967,1599,12151,2465,0,0,2665,4225,5178,163540,149722,17998,213880,889787,0,375487,16132,338556,1979376,1261115,2649879,818440,217901,1044919,4794436,26393,70,5053,1934,3,4999,2313,453259,40767,0,12505,3212,61987,255300,250566,20,7137,1632182,10514,150376,197259,30062,0,14967,0,317600,21717,1133,13218,183,26873,7397,13338,0,20892,330331,5224224,49026,2204195,587160,109,2461,209,587,3994,63,4206,1566,19,4,2389,0,0,317016,101018,3,238241,4733,305658,3846,103884,37143
67,2021-06-19,63875,129910,94336,13650,31589,1221,3868105,215999,121,0,174,1620,775,221,19814,1009,635886,329462,11230,252848,780146,3986,402876,0,12551,7979,1544,337136,179858,58541,15745463,239,392809,13290,133527,773,30943,36868,35261,1376908,6859,4768,1439182,998,1048,589,611,192,2459,273,145,181,1310,1599,1291,11612,63647,1046,386,725,936,570,421,51,75,18,604,875,2102,252,1028,385,1,10,977,350,1337,3644287,3745,11211,27931,272128,47420,350280,157285,39061,1631662,755,40,283587,699,11424,189,257034,407512,205157,71062,8489,4782,126631,18005,254296,473,46000,9995,18787,2250,98,2964,58,26333,462,25,1399,438,339290,24264,5827,343837,3602150,92881,93764,160,252995,3558,22250,17047,12645,27,91650,734627,6476,28765738,1786143,2736013,1196114,23364,833012,4035692,28465,746275,729663,435081,122631,0,142899,104985,318419,104706,1935,132019,527645,6445,2105,175923,2955,265507,69294,7,40425,32847,622243,66090,10022,30139,4,19372,1265,1966702,1,249129,2474,62472,98147,513382,70041,58970,553342,10970,1599,12156,2477,0,0,2670,4225,5178,163550,149790,17998,213880,889787,0,376215,16309,341264,1979376,1270243,2650194,819324,218098,1044944,4804943,26578,73,5055,1934,3,4999,2314,454404,40817,0,12505,3233,62023,255300,250813,20,7150,1640849,10514,150376,199393,30062,0,15164,0,317600,21727,1133,13218,183,26873,7566,13353,0,21285,331910,5228419,49327,2207108,589235,109,2461,209,587,3994,63,4208,1566,19,4,2389,0,0,320347,101311,3,239480,5054,306240,3855,105960,37167
68,2021-06-20,64401,129918,94571,13650,31676,1221,3890213,216049,121,0,174,1620,777,221,19820,1009,636125,329550,11230,253910,782655,3986,403758,0,12551,7979,1676,339104,179858,58541,15745463,244,392816,13293,133606,773,30988,37489,35261,1377881,6859,4768,1445703,998,1050,589,612,192,2461,273,145,181,1310,1599,1291,11614,63647,1046,386,725,936,570,421,51,75,18,604,875,2102,252,1028,385,1,13,977,350,1337,3667161,3745,11211,27938,272128,47445,350402,158488,39061,1632840,755,40,284211,699,11427,189,258173,415508,205613,71347,8489,4818,126664,18017,254948,473,46000,9995,18787,2250,98,2964,58,26333,462,25,1399,438,339339,24264,5827,344748,3604050,92881,93764,160,253940,3558,22250,17073,12645,27,91728,734627,6476,28844199,1792528,2748320,1200103,23364,833038,4037996,28620,748475,730185,436955,122704,0,143268,104985,319885,105050,1944,132270,527645,6445,2105,176217,2955,265587,69294,7,40450,32871,628184,66379,10033,30142,4,19413,1265,1971470,1,249177,2474,63113,98167,513681,70049,59249,556798,10973,1599,12160,2477,0,0,2671,4225,5178,163557,149862,17998,218841,893148,0,376761,16309,343959,1982916,1277715,2650476,819688,218244,1045122,4813476,26704,75,5061,1935,3,4999,2314,455618,40875,0,12505,3264,62042,255300,250970,20,7150,1647503,10514,150376,201389,30062,0,15323,0,317600,21738,1133,13218,183,26873,7629,13355,0,21608,332962,5232638,49532,2207959,591061,109,2461,209,587,3994,63,4209,1566,19,4,2389,0,0,323494,101692,3,240933,5229,306240,3953,108960,37184
