,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antarctica_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Nunavut,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Repatriated Travellers,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, North_nan","Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Guernsey,United Kingdom_Isle of Man,United Kingdom_Jersey,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Winter Olympics 2022_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
270,2022-04-21,7680,3496,6874,153,1900,0,135,128344,8622,49,2668,39,828,310,46,2887,112,19577,9707,789,1475,29127,386,6917,31319,676,163,19,21906,15753,2688,662751,218,36838,383,19434,38,401,3056,1927,4190,3077,1,0,1774,378,152,22,277,7,12678,23,14778,0,1273,24,113,193,57325,6,9,6,1,2,8,2,2,6,7,13,22,9212,4512,4,1,0,1,5,2,0,0,0,3,7,32,0,3,3,0,0,3,2,1,139759,160,385,1337,8383,799,15765,8522,993,40058,28,21,6047,13,189,63,4376,35543,24613,4127,183,103,2528,1395,7510,862,3638,394,648,941,918,187,312,731,6,1,63,7,141628,303,365,16794,133921,1445,28808,220,17475,171,441,1228,835,0,10892,46024,112,522116,156015,140919,25201,6993,10658,162264,2937,29205,14059,19013,5649,13,0,21873,3138,2555,2991,730,5735,10370,697,294,6429,84,9044,1056,2,1391,2633,35470,298,731,684,0,982,990,324033,0,11487,56,2108,2711,16064,2201,4022,11951,212,34,271,86,22197,0,585,233,309,3143,9266,2871,4257,30368,6,8180,649,18786,212715,60056,115899,22127,677,65403,366845,1459,43,368,106,13,114,73,9075,1965,15945,165,125,1322,19803,6568,139,1361,100276,138,103721,16499,4929,0,1327,18689,13672,3150,856,125,803,27392,130,273,11,3808,28533,98645,3597,115250,2302,9,131,62,27,0,0,101,43,93,123,2,0,36,173032,992888,7197,1637,7,5704,42991,5657,0,2148,3974,5467
271,2022-04-22,7680,3496,6874,153,1900,0,135,128344,8622,50,2684,39,835,310,47,2900,113,19591,9707,789,1475,29127,388,6920,31319,676,163,20,21907,15756,2688,662802,218,36842,383,19434,38,401,3056,1927,4190,3077,1,0,1774,378,152,22,290,7,12704,23,14812,0,1295,24,113,193,57351,6,9,6,1,2,8,2,2,6,7,13,22,9227,4512,4,1,0,1,5,2,0,0,0,3,7,43,0,3,3,0,0,3,2,1,139765,160,385,1337,8383,799,15772,8523,1006,40071,28,21,6060,13,189,63,4376,35543,24613,4127,183,103,2531,1396,7510,862,3638,394,648,941,918,187,312,742,6,1,63,7,141763,303,365,16795,134155,1445,28839,220,17496,171,441,1228,835,0,10892,46048,114,522149,156040,140940,25203,6996,10658,162466,2941,29256,14059,19013,5649,13,0,22024,3138,2555,2991,730,5739,10372,697,294,6429,84,9052,1058,2,1391,2633,35482,298,731,684,0,982,990,324033,0,11489,56,2108,2711,16064,2201,4023,11951,212,34,271,86,22206,0,585,233,309,3143,9271,2871,4257,30369,6,8182,649,18795,212724,60118,115926,22148,677,65412,367036,1459,43,368,106,13,114,73,9075,1965,15948,165,125,1324,19817,6569,139,1361,100286,138,103908,16500,4930,0,1327,18689,13676,3150,856,125,803,27520,130,273,11,3811,28533,98660,3597,115260,2302,9,131,62,27,0,0,101,43,98,123,2,0,36,173352,993447,7197,1637,12,5705,42998,5657,0,2148,3974,5468
272,2022-04-23,7681,3496,6874,153,1900,0,135,128344,8622,50,2692,40,838,314,47,2889,113,19617,9707,789,1475,29127,389,6922,31319,676,163,20,21907,15756,2688,662855,218,36849,383,19434,38,401,3056,1927,4190,3077,1,0,1774,378,152,22,290,7,12728,23,14846,0,1295,24,113,193,57375,6,9,6,1,2,8,2,2,6,7,13,22,9236,4512,4,1,0,1,5,2,0,0,0,3,7,55,0,3,3,0,0,3,2,1,139771,160,385,1337,8383,799,15778,8523,1011,40081,28,21,6072,13,189,63,4376,35581,24613,4127,183,103,2531,1397,7510,862,3638,394,648,941,918,187,312,742,6,1,63,7,141838,303,365,16797,134179,1445,28867,220,17514,171,441,1228,835,0,10892,46048,114,522193,156067,140952,25204,6996,10658,162609,2943,29290,14059,19013,5649,13,0,22133,3138,2555,2991,732,5743,10374,697,294,6429,84,9057,1058,2,1391,2633,35491,298,731,687,0,982,990,324120,0,11489,56,2108,2713,16065,2201,4023,11951,212,34,273,86,22216,0,585,233,309,3143,9271,2871,4257,30369,6,8182,649,18795,212736,60179,115948,22162,677,65421,367203,1459,43,368,106,13,114,73,9076,1966,15953,165,125,1325,19829,6576,139,1361,100298,138,103908,16502,4930,0,1327,18689,13676,3150,856,125,803,27649,130,273,11,3812,28533,98676,3597,115272,2302,9,131,62,27,0,0,102,43,98,123,2,0,36,173352,993498,7197,1637,12,5705,43004,5657,0,2148,3974,5468
273,2022-04-24,7682,3496,6875,153,1900,0,135,128344,8622,50,2696,40,840,325,47,2891,117,19640,9707,789,1475,29127,389,6926,31319,676,163,20,21908,15756,2688,662891,218,36854,383,19434,38,401,3056,1927,4190,3077,1,0,1774,378,152,22,290,7,12734,23,14866,0,1295,24,113,193,57375,6,9,6,1,2,8,2,2,6,7,13,22,9249,4512,4,1,0,1,5,2,0,0,0,3,7,94,0,3,3,0,0,3,2,1,139778,160,385,1337,8383,799,15782,8525,1011,40083,28,21,6084,13,189,63,4376,35581,24613,4127,183,103,2531,1397,7510,862,3638,394,648,941,918,187,312,742,6,1,63,7,141878,303,365,16800,134185,1445,28867,220,17520,171,441,1228,835,0,10892,46048,114,522223,156100,140975,25205,6996,10670,162688,2943,29305,14059,19013,5649,13,0,22243,3138,2555,2991,732,5743,10375,697,294,6429,85,9070,1058,2,1391,2633,35499,298,731,688,0,982,990,324129,0,11489,56,2108,2713,16065,2201,4025,11951,212,34,273,86,22221,0,636,233,309,3143,9271,2871,4257,30369,6,8182,649,18795,212742,60182,115948,22162,677,65427,367366,1459,43,368,106,13,114,73,9078,1967,15956,165,125,1325,19839,6578,139,1361,100303,138,103908,16502,4930,0,1327,18689,13676,3150,856,125,803,27775,130,273,11,3813,28533,98691,3597,115280,2302,9,131,62,27,0,0,102,43,98,123,2,0,36,173352,993529,7197,1637,12,5706,43013,5657,0,2149,3974,5468
274,2022-04-25,7683,3496,6875,153,1900,0,135,128542,8622,50,2714,40,841,332,48,2902,125,19657,9707,789,1475,29127,390,6928,31319,676,163,20,21908,15762,2688,662964,218,36856,383,19434,38,401,3056,1927,4190,3077,1,0,1774,378,157,22,290,7,12736,23,14874,0,1295,24,113,193,57376,6,9,6,1,2,8,2,2,6,7,13,22,9267,4512,4,1,0,1,5,2,0,0,0,3,7,145,0,3,3,0,0,3,2,1,139780,160,385,1337,8383,799,15790,8525,1011,40102,28,21,6105,13,189,63,4376,35581,24613,4128,183,103,2533,1397,7510,862,3638,394,648,942,918,187,312,742,6,1,63,7,142074,303,365,16800,134489,1445,28933,220,17525,171,441,1228,835,0,10893,46101,114,522223,156133,140996,25207,7016,10673,162781,2948,29344,14059,19013,5649,13,0,22243,3138,2555,2991,732,5744,10378,697,294,6429,85,9079,1062,2,1391,2633,35507,298,731,692,0,982,990,324134,0,11489,57,2108,2713,16066,2201,4025,11951,212,34,273,86,22227,1,636,233,309,3143,9276,2871,4258,30369,6,8182,649,18795,212761,60194,115948,22162,677,65428,367521,1459,43,368,106,13,114,73,9079,1967,15960,165,125,1331,19852,6582,140,1361,100333,138,103908,16502,4930,0,1327,18689,13684,3150,856,125,803,27899,130,273,11,3816,28533,98706,3597,115283,2302,9,131,62,27,0,0,102,43,98,123,2,0,36,173693,993817,7197,1637,13,5706,43021,5657,0,2149,3976,5468
275,2022-04-26,7683,3496,6875,153,1900,0,135,128542,8622,50,2724,40,850,332,49,2932,135,19669,9707,789,1475,29127,390,6931,31382,676,163,20,21909,15764,2688,663108,218,36879,383,19434,38,401,3056,1927,4190,3077,1,0,1774,378,157,22,290,7,12750,23,14906,0,1295,24,113,193,57387,6,9,6,1,2,8,2,2,6,7,13,22,9274,4512,4,1,0,1,5,2,0,0,0,3,7,197,0,3,3,0,0,3,2,1,139783,160,385,1337,8383,799,15801,8525,1011,40114,28,21,6116,13,189,63,4376,35581,24613,4128,183,103,2533,1397,7510,862,3638,394,648,942,918,187,312,742,6,1,63,7,142244,303,365,16800,134489,1445,28976,220,17534,171,441,1228,835,0,10893,46133,119,523654,156163,141024,25208,7028,10694,162927,2949,29409,14064,19013,5649,13,0,22466,3138,2555,2991,736,5755,10380,697,294,6430,85,9081,1062,2,1391,2633,35520,298,731,693,0,982,990,324173,0,11489,57,2108,2714,16066,2201,4025,11951,212,34,273,86,22234,1,636,233,309,3143,9277,2871,4258,30369,6,8183,649,18795,212769,60195,115977,22162,677,65430,367692,1459,43,368,106,16,114,73,9082,1967,15969,166,125,1333,19862,6585,141,1361,100348,138,104227,16503,4931,0,1328,18689,13690,3150,856,125,803,28019,130,273,11,3817,28550,98720,3597,115297,2302,9,131,62,27,0,0,102,43,98,124,2,0,36,174144,994147,7197,1637,13,5706,43029,5657,0,2149,3976,5469
276,2022-04-27,7683,3496,6875,153,1900,0,135,128542,8622,50,2743,42,857,339,49,2942,142,19684,9707,789,1475,29127,390,6936,31382,676,163,20,21910,15764,2688,663350,218,36887,383,19434,38,401,3056,1927,4252,3077,1,0,1774,384,157,22,290,7,12772,25,14928,0,1295,24,113,193,57468,6,9,6,1,2,8,2,2,6,7,13,22,9282,4512,4,1,0,1,5,2,0,0,0,3,7,245,0,3,3,0,0,3,2,1,139785,160,385,1337,8405,799,15808,8525,1011,40123,28,21,6125,13,189,63,4376,35581,24613,4128,183,103,2533,1397,7510,862,3638,394,648,942,918,187,312,749,6,1,63,7,142389,303,365,16802,135078,1445,29022,220,17538,171,441,1228,835,0,10893,46162,119,523693,156199,141041,25208,7054,10695,163113,2954,29469,14064,19013,5649,13,0,22466,3138,2555,2991,737,5766,10381,697,294,6430,84,9083,1063,2,1391,2633,35526,298,731,696,0,982,990,324221,0,11489,57,2108,2714,16068,2201,4025,11951,212,34,273,86,22237,1,636,234,309,3143,9278,2932,4258,30369,6,8183,649,18795,212778,60215,115998,22226,677,65456,367850,1459,43,368,106,16,114,73,9084,1967,15976,166,125,1334,19873,6586,141,1361,100351,138,104227,16503,4931,0,1328,18689,13701,3150,858,125,803,28144,130,273,11,3819,28550,98736,3597,115313,2302,9,131,62,27,0,0,102,43,98,124,2,0,36,174448,994951,7197,1637,13,5706,43034,5657,0,2149,3976,5469
277,2022-04-28,7683,3496,6875,153,1900,0,136,128542,8622,50,2749,43,863,342,50,2948,142,19698,9707,789,1475,29127,390,6940,31439,676,163,20,21910,15764,2688,663464,218,36901,383,19434,38,401,3056,1927,4252,3147,1,0,1792,384,162,22,290,7,12792,25,14951,0,1295,25,113,193,57495,6,9,6,1,2,8,2,2,6,7,13,22,9287,4512,4,1,0,1,5,2,0,0,0,3,7,292,0,3,3,0,0,3,2,1,139789,160,385,1337,8405,799,15817,8525,1011,40143,28,21,6135,13,189,63,4376,35588,24613,4128,183,103,2537,1397,7510,862,3939,394,648,942,918,187,312,749,6,1,63,7,142521,304,365,16805,135292,1445,29073,220,17545,171,442,1228,835,0,10893,46189,119,523753,156217,141058,25209,7076,10695,163244,2955,29508,14064,19013,5649,13,0,22724,3138,2555,2991,739,5759,10382,697,294,6430,84,9090,1064,2,1391,2634,35536,298,731,698,0,982,990,324254,0,11489,57,2108,2714,16069,2201,4025,11951,212,34,273,86,22239,1,636,234,309,3143,9278,2932,4258,30369,6,8184,649,18795,212798,60267,116022,22248,677,65471,368011,1459,43,368,106,16,114,73,9085,1967,15980,166,125,1334,19879,6588,141,1361,100355,138,104227,16504,4931,0,1328,18772,13710,3150,860,125,803,28271,130,273,11,3821,28550,98751,3597,115334,2302,9,131,62,27,0,0,102,43,98,124,2,0,36,174696,995361,7197,1637,13,5706,43037,5657,0,2149,3976,5469
278,2022-04-29,7683,3496,6875,153,1900,0,136,128542,8622,50,2769,43,863,346,50,2967,148,19713,9709,789,1475,29127,392,6943,31439,676,163,21,21910,15765,2688,663649,218,36911,383,19434,38,401,3056,1927,4252,3147,1,0,1792,384,162,22,314,7,12812,25,14977,0,1309,25,113,193,57509,6,9,6,1,2,8,2,2,6,7,13,22,9298,4512,4,1,0,1,5,2,0,0,0,3,7,344,0,3,3,0,0,3,2,1,139793,160,385,1337,8405,799,15822,8526,1015,40155,28,21,6149,13,189,63,4376,35588,24613,4128,183,103,2538,1397,7510,862,3939,395,648,942,918,187,312,749,6,1,63,7,142678,304,365,16807,135451,1445,29114,220,17566,171,442,1228,835,0,10893,46201,119,523803,156240,141072,25211,7087,10695,163377,2962,29553,14064,19013,5649,13,0,22794,3138,2555,2991,743,5760,10384,697,294,6430,84,9096,1064,2,1391,2634,35542,298,732,698,0,982,990,324294,0,11489,57,2110,2714,16069,2201,4025,11951,212,34,274,86,22243,1,636,234,309,3143,9280,2932,4258,30369,6,8184,650,18795,212810,60305,116042,22280,677,65478,368166,1459,43,368,106,19,115,73,9086,1967,15984,166,125,1334,19879,6592,141,1361,100360,138,104456,16504,4931,0,1328,18772,13712,3150,862,125,803,28400,130,273,11,3824,28550,98760,3597,115345,2302,9,131,62,27,0,0,102,43,102,126,2,0,36,174912,995791,7203,1637,13,5708,43038,5657,0,2149,3976,5469
279,2022-04-30,7683,3496,6875,153,1900,0,136,128542,8622,51,2774,43,868,348,51,2967,148,19726,9709,798,1475,29127,394,6947,31439,676,163,21,21910,15765,2688,663736,218,36913,383,19434,38,401,3056,1927,4252,3147,1,0,1792,384,162,22,314,7,12825,25,15000,0,1309,25,113,193,57527,6,9,6,1,2,8,2,2,6,7,13,22,9308,4512,4,1,0,1,5,2,0,0,0,3,7,391,0,3,3,0,38,3,2,1,139797,160,385,1337,8405,799,15828,8526,1020,40155,28,21,6158,13,189,63,4376,35598,24613,4128,183,103,2539,1397,7510,862,3939,395,648,942,918,187,312,749,6,1,63,7,142739,304,365,16807,135461,1445,29153,220,17584,171,442,1228,835,0,10893,46201,119,523843,156257,141083,25211,7087,10695,163507,2962,29567,14064,19013,5649,13,0,22875,3138,2555,2991,744,5760,10386,697,294,6430,84,9098,1064,2,1391,2634,35547,298,732,698,0,982,990,324334,0,11489,57,2110,2714,16069,2201,4025,11951,212,34,274,86,22249,1,636,234,309,3143,9280,2932,4258,30369,6,8184,650,18870,212824,60341,116059,22280,677,65486,368319,1459,43,368,106,19,115,73,9088,1967,15991,166,125,1335,19879,6592,141,1361,100363,138,104456,16504,4931,0,1328,18772,13712,3150,865,125,803,28526,130,273,11,3829,28550,98771,3597,115361,2302,9,131,62,27,0,0,102,43,102,126,2,0,36,174912,995906,7203,1637,13,5709,43041,5657,0,2149,3976,5469
280,2022-05-01,7683,3496,6875,153,1900,0,136,128653,8622,52,2779,43,868,351,54,2949,148,19735,9709,798,1476,29127,395,6947,31439,676,163,21,21923,15765,2688,663752,218,36918,383,19434,38,401,3056,1927,4252,3147,1,0,1792,384,162,22,314,7,12842,25,15006,0,1309,25,113,193,57539,6,9,6,1,2,8,2,2,6,7,13,22,9313,4512,4,1,0,1,5,2,0,0,0,3,7,461,0,3,3,0,0,3,2,1,139797,160,385,1337,8405,799,15835,8527,1020,40164,28,21,6170,13,189,63,4376,35598,24613,4128,183,103,2539,1397,7510,862,3939,395,648,942,918,187,312,749,6,1,63,7,142771,304,365,16810,135461,1445,29175,220,17600,171,442,1228,835,0,10893,46201,119,523869,156273,141096,25211,7087,10698,163612,2962,29601,14064,19013,5649,13,0,22958,3138,2555,2991,744,5760,10387,697,294,6430,84,9103,1064,2,1391,2634,35550,298,732,698,0,982,990,324334,0,11489,57,2110,2715,16069,2201,4025,11951,212,34,274,86,22253,1,697,234,309,3143,9280,2932,4258,30369,6,8184,650,18870,212841,60397,116059,22280,677,65493,368463,1459,43,368,106,19,115,73,9089,1967,15999,166,125,1336,19879,6593,141,1361,100363,138,104456,16505,4931,0,1328,18772,13712,3150,868,125,803,28617,130,273,11,3831,28550,98783,3597,115364,2302,9,131,62,27,0,0,102,43,102,126,2,0,36,174912,995929,7203,1637,13,5709,43042,5657,0,2149,3976,5469
281,2022-05-02,7683,3496,6875,153,1900,0,136,128653,8622,53,2802,43,868,354,55,2987,148,19741,9709,798,1476,29127,398,6947,31494,676,163,21,21923,15765,2688,663838,218,36920,383,19434,38,401,3056,1927,4252,3147,1,0,1792,384,164,22,314,7,12842,25,15009,0,1309,25,113,193,57541,6,9,6,1,2,8,2,2,6,7,13,22,9318,4512,4,1,0,1,5,2,0,0,0,3,7,481,0,3,3,0,0,3,2,1,139797,160,385,1337,8405,799,15843,8527,1020,40175,28,21,6183,13,189,63,4376,35598,24613,4128,183,103,2539,1397,7510,862,3939,395,648,942,918,187,312,749,6,1,63,7,142951,304,365,16811,135701,1445,29205,220,17613,171,442,1228,835,0,10893,46266,119,523889,156287,141114,25211,7087,10697,163736,2967,29631,14064,19013,5649,13,0,23007,3138,2555,2991,744,5770,10387,697,294,6430,84,9110,1068,2,1391,2634,35555,298,732,700,0,982,992,324350,0,11489,57,2110,2715,16069,2201,4025,11951,212,34,274,86,22256,1,697,234,309,3143,9280,2932,4258,30369,6,8185,650,18870,212865,60410,116059,22280,677,65496,368595,1459,43,368,106,19,115,73,9093,1966,16002,166,125,1338,19879,6595,141,1361,100370,138,104456,16505,4931,0,1328,18772,13714,3150,868,125,803,28701,130,273,11,3833,28550,98791,3597,115365,2302,9,131,62,27,0,0,102,43,102,126,2,0,36,174912,996221,7203,1637,13,5709,43044,5657,0,2149,3976,5470
282,2022-05-03,7683,3496,6875,153,1900,0,136,128653,8622,54,2823,43,876,354,56,2998,151,19752,9709,798,1476,29127,399,6954,31494,676,163,21,21923,15766,2688,663930,218,36947,383,19434,38,401,3056,1927,4252,3147,1,0,1792,384,165,22,314,7,12858,25,15036,0,1309,25,113,193,57544,6,9,6,1,2,8,2,2,6,7,13,22,9325,4512,4,1,0,1,5,2,0,0,0,3,7,497,0,3,3,0,0,3,2,1,139797,160,385,1337,8405,799,15848,8527,1020,40184,28,21,6191,13,189,63,4376,35598,24613,4128,183,103,2548,1397,7510,862,3939,395,648,944,918,187,312,756,6,1,63,7,143062,304,365,16811,135942,1445,29249,220,17622,171,442,1228,835,0,10895,46266,119,523920,156305,141131,25212,7092,10699,163889,2969,29686,14064,19013,5649,13,0,23079,3138,2555,2991,745,5777,10392,697,294,6430,84,9113,1068,2,1391,2634,35564,298,732,702,0,982,992,324334,0,11489,57,2110,2716,16069,2201,4025,11951,212,34,274,86,22262,1,697,234,309,3143,9282,2932,4258,30369,6,8188,650,18870,212877,60412,116069,22337,677,65510,368716,1459,43,368,106,20,115,73,9093,1966,16007,166,125,1338,19879,6598,141,1361,100377,138,104668,16506,4931,0,1328,18772,13718,3150,876,125,803,28778,130,273,11,3838,28550,98801,3597,115365,2302,9,131,62,27,0,0,102,43,102,126,2,0,36,175319,996975,7210,1637,13,5709,43044,5657,0,2149,3976,5470
283,2022-05-04,7683,3496,6875,153,1900,0,137,128653,8622,54,2844,43,887,370,56,3012,157,19765,9709,798,1476,29127,399,6958,31494,676,163,21,21923,15768,2690,663994,218,36953,383,19434,38,401,3056,1927,4321,3147,1,0,1792,399,165,22,314,7,12889,26,15066,0,1309,25,113,193,57580,6,9,6,1,2,8,2,2,6,7,13,22,9328,4512,4,1,0,1,5,2,0,0,0,3,7,510,0,3,3,0,0,3,2,1,139797,160,385,1337,8421,799,15856,8527,1020,40194,28,21,6207,13,189,63,4376,35598,24641,4128,183,103,2548,1398,7510,862,3939,395,648,944,918,187,312,756,6,1,63,7,143176,304,365,16811,136125,1445,29284,220,17636,171,442,1228,835,0,10895,46266,119,523975,156321,141138,25212,7103,10699,164041,2970,29706,14066,19013,5649,13,0,23158,3138,2555,2991,746,5777,10392,697,294,6430,84,9115,1068,2,1391,2634,35567,298,732,703,0,982,996,324334,0,11489,57,2110,2716,16069,2201,4025,11952,212,34,274,86,22266,1,697,235,309,3143,9283,3006,4258,30369,6,8189,650,18870,212891,60439,116070,22355,677,65510,368840,1459,43,368,106,20,115,73,9094,1966,16013,166,125,1340,19943,6602,141,1361,100407,138,104668,16507,4933,0,1328,18772,13719,3150,881,125,803,28860,130,273,11,3843,28566,98808,3597,115365,2302,9,131,62,27,0,0,102,45,102,126,2,0,36,175546,998927,7210,1637,14,5709,43047,5657,0,2149,3976,5471
284,2022-05-05,7684,3496,6875,153,1900,0,137,128653,8622,55,2851,44,898,371,56,3021,157,19777,9709,798,1477,29127,402,6963,31552,676,163,21,21924,15768,2690,664131,218,36965,383,19434,38,401,3056,1927,4321,3226,1,0,1819,399,168,22,314,7,12921,26,15084,0,1309,25,113,193,57597,6,9,6,1,2,8,2,2,6,7,13,22,9333,4512,4,1,0,1,5,2,0,0,0,3,7,522,0,3,3,0,0,3,2,1,139809,160,385,1337,8421,799,15865,8527,1020,40203,28,21,6218,13,189,63,4376,35598,24641,4128,183,103,2548,1399,7510,862,4150,395,648,944,918,187,312,756,6,1,63,7,143298,304,365,16811,136339,1445,29315,220,17653,171,442,1228,835,0,10895,46266,119,524002,156340,141145,25212,7108,10741,164179,2972,29724,14066,19013,5649,13,0,23206,3138,2555,2991,748,5780,10395,697,294,6430,84,9116,1068,2,1391,2634,35569,298,732,708,0,982,996,324334,0,11503,57,2110,2717,16069,2201,4026,11952,212,34,274,86,22269,1,697,235,309,3143,9284,3006,4258,30369,6,8189,651,18870,212906,60439,116099,22381,677,65540,368974,1459,43,368,106,20,115,73,9096,1966,16015,166,125,1344,19952,6605,144,1361,100471,138,104668,16507,4933,0,1328,18824,13725,3150,886,125,803,28914,130,273,11,3845,28566,98819,3597,115365,2302,9,131,62,27,0,0,102,45,102,126,2,0,36,175984,999237,7210,1637,14,5709,43049,5657,0,2149,3976,5471
