Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Recovered,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_St Martin,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,San Marino_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Somalia_nan,South Africa_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Islas Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Zambia_nan,Zimbabwe_nan
11.0,38.0,37.0,1.0,0.0,1.0,34.0,18.0,1.0,112.0,1.0,46.0,19.0,5.0,49.0,17.0,655.0,15.0,0.0,210.0,3.0,0.0,27.0,689.0,0.0,0.0,1.0,10.0,18.0,0.0,151.0,40.0,41.0,2.0,0.0,0.0,0.0,7.0,2.0,29.0,64.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,61.0,990.0,437.0,576.0,296.0,129.0,1356.0,252.0,146.0,168.0,318.0,482.0,1273.0,140.0,67790.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,760.0,353.0,133.0,539.0,136.0,1.0,76.0,174.0,1227.0,22.0,0.0,2.0,26.0,1.0,38.0,4.0,26.0,189.0,9.0,0.0,827.0,706.0,0.0,0.0,11.0,28.0,109.0,0.0,0.0,0.0,115.0,1.0,1.0,0.0,244.0,5.0,3.0,1.0,9.0,0.0,0.0,6.0,1.0,2.0,4469.0,1.0,0.0,30.0,4585.0,3.0,228.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,30.0,156.0,102.0,96.0,13938.0,110.0,129.0,155.0,21157.0,8.0,773.0,1.0,6.0,1.0,8086.0,0.0,104.0,0.0,0.0,26.0,93.0,0.0,0.0,4.0,8.0,51.0,0.0,0.0,0.0,238.0,10.0,0.0,18.0,1.0,0.0,26.0,12.0,2.0,1.0,0.0,17.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,959.0,6.0,0.0,0.0,2.0,14.0,1090.0,19.0,31.0,36.0,0.0,6.0,38.0,111.0,103.0,169.0,337.0,123.0,59.0,1.0,0.0,1.0,1.0,80.0,103.0,10.0,46.0,2.0,0.0,212.0,44.0,181.0,0.0,38.0,6391.0,10.0,1.0,1.0,961.0,1359.0,0.0,53.0,0.0,82.0,0.0,1.0,2.0,18.0,5.0,0.0,3.0,85.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1140.0,2727.0,4.0,0.0,2.0,53.0,35.0,0.0,0.0
16.0,42.0,48.0,1.0,0.0,1.0,45.0,26.0,1.0,134.0,1.0,61.0,20.0,6.0,57.0,17.0,860.0,23.0,0.0,214.0,5.0,0.0,27.0,886.0,0.0,0.0,1.0,10.0,24.0,0.0,162.0,50.0,51.0,3.0,0.0,0.0,0.0,7.0,2.0,39.0,73.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,104.0,1.0,24.0,0.0,2.0,0.0,1.0,0.0,74.0,990.0,442.0,576.0,296.0,133.0,1360.0,252.0,146.0,168.0,318.0,482.0,1273.0,145.0,67794.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,760.0,353.0,133.0,539.0,136.0,1.0,76.0,174.0,1231.0,34.0,1.0,2.0,27.0,1.0,49.0,4.0,26.0,253.0,11.0,0.0,864.0,706.0,0.0,0.0,11.0,28.0,110.0,0.0,1.0,0.0,171.0,1.0,1.0,0.0,277.0,7.0,3.0,3.0,9.0,1.0,0.0,7.0,1.0,2.0,4499.0,1.0,0.0,33.0,5795.0,6.0,331.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,32.0,171.0,113.0,117.0,14991.0,116.0,129.0,213.0,24747.0,10.0,839.0,8.0,9.0,3.0,8162.0,0.0,112.0,0.0,0.0,30.0,110.0,0.0,0.0,4.0,12.0,59.0,0.0,0.0,0.0,428.0,13.0,0.0,21.0,1.0,0.0,41.0,23.0,2.0,1.0,0.0,28.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1135.0,8.0,0.0,0.0,2.0,14.0,1221.0,22.0,53.0,43.0,0.0,6.0,43.0,140.0,119.0,245.0,401.0,131.0,63.0,1.0,0.0,2.0,1.0,101.0,103.0,24.0,48.0,2.0,0.0,226.0,54.0,219.0,0.0,51.0,7798.0,18.0,1.0,1.0,1022.0,2200.0,0.0,59.0,0.0,114.0,0.0,1.0,2.0,18.0,6.0,0.0,3.0,98.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1140.0,3499.0,4.0,1.0,10.0,56.0,38.0,0.0,0.0
21.0,51.0,54.0,2.0,0.0,1.0,56.0,52.0,2.0,171.0,1.0,68.0,29.0,7.0,71.0,28.0,1018.0,28.0,1.0,214.0,8.0,0.0,36.0,1058.0,0.0,1.0,1.0,11.0,25.0,0.0,200.0,54.0,52.0,15.0,0.0,0.0,0.0,7.0,4.0,56.0,103.0,0.0,2.0,7.0,6.0,1.0,0.0,5.0,177.0,1.0,50.0,0.0,7.0,0.0,1.0,0.0,155.0,990.0,452.0,576.0,296.0,133.0,1361.0,252.0,146.0,168.0,318.0,482.0,1273.0,155.0,67798.0,1018.0,75.0,631.0,935.0,93.0,125.0,11.0,75.0,18.0,245.0,760.0,355.0,133.0,539.0,136.0,1.0,76.0,176.0,1231.0,54.0,1.0,2.0,35.0,1.0,57.0,4.0,33.0,298.0,18.0,1.0,914.0,706.0,0.0,0.0,11.0,37.0,150.0,0.0,1.0,0.0,205.0,1.0,5.0,0.0,321.0,11.0,3.0,6.0,15.0,1.0,0.0,9.0,3.0,2.0,6633.0,1.0,0.0,33.0,7272.0,6.0,331.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,6.0,39.0,180.0,119.0,134.0,16169.0,124.0,169.0,218.0,27980.0,10.0,839.0,17.0,10.0,3.0,8236.0,0.0,123.0,0.0,0.0,34.0,110.0,1.0,0.0,4.0,17.0,77.0,0.0,0.0,0.0,566.0,13.0,0.0,30.0,1.0,0.0,53.0,23.0,7.0,1.0,0.0,29.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1413.0,8.0,0.0,0.0,2.0,18.0,1333.0,22.0,136.0,55.0,0.0,8.0,86.0,142.0,177.0,331.0,439.0,158.0,90.0,5.0,0.0,2.0,1.0,109.0,118.0,24.0,55.0,3.0,0.0,243.0,63.0,253.0,1.0,62.0,9942.0,28.0,1.0,1.0,1103.0,2200.0,0.0,67.0,1.0,147.0,0.0,1.0,4.0,20.0,18.0,0.0,7.0,98.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1543.0,4632.0,8.0,6.0,17.0,61.0,38.0,0.0,0.0
22.0,55.0,60.0,39.0,0.0,1.0,68.0,78.0,2.0,210.0,1.0,78.0,29.0,7.0,94.0,31.0,1332.0,28.0,1.0,228.0,10.0,2.0,36.0,1243.0,0.0,1.0,1.0,11.0,26.0,0.0,321.0,56.0,67.0,15.0,0.0,0.0,0.0,33.0,10.0,74.0,103.0,0.0,8.0,8.0,8.0,3.0,0.0,7.0,185.0,1.0,74.0,0.0,7.0,0.0,1.0,0.0,201.0,990.0,456.0,576.0,296.0,133.0,1364.0,253.0,147.0,168.0,318.0,482.0,1273.0,162.0,67799.0,1018.0,75.0,631.0,935.0,93.0,125.0,12.0,75.0,18.0,246.0,761.0,358.0,133.0,540.0,136.0,1.0,76.0,176.0,1232.0,65.0,1.0,3.0,41.0,5.0,65.0,5.0,46.0,396.0,47.0,1.0,977.0,706.0,0.0,0.0,21.0,58.0,196.0,0.0,1.0,0.0,225.0,1.0,5.0,0.0,336.0,11.0,3.0,18.0,16.0,1.0,0.0,9.0,3.0,2.0,7652.0,1.0,1.0,34.0,9257.0,7.0,387.0,0.0,6.0,0.0,1.0,7.0,0.0,1.0,8.0,50.0,220.0,142.0,172.0,17361.0,154.0,223.0,250.0,31506.0,12.0,878.0,34.0,33.0,3.0,8320.0,0.0,130.0,0.0,0.0,49.0,120.0,1.0,0.0,7.0,25.0,140.0,0.0,0.0,0.0,673.0,13.0,0.0,38.0,1.0,0.0,82.0,30.0,7.0,5.0,2.0,38.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,1705.0,12.0,0.0,0.0,3.0,26.0,1463.0,24.0,236.0,69.0,0.0,9.0,117.0,187.0,238.0,448.0,439.0,184.0,114.0,7.0,0.0,2.0,1.0,109.0,171.0,26.0,65.0,4.0,0.0,266.0,72.0,275.0,1.0,62.0,11748.0,44.0,1.0,1.0,1190.0,2700.0,0.0,77.0,1.0,177.0,0.0,1.0,5.0,24.0,47.0,0.0,14.0,98.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,1950.0,6421.0,29.0,10.0,33.0,66.0,39.0,0.0,0.0
22.0,59.0,74.0,39.0,0.0,1.0,79.0,84.0,3.0,267.0,1.0,94.0,37.0,10.0,121.0,35.0,1646.0,28.0,1.0,256.0,14.0,2.0,51.0,1486.0,0.0,2.0,1.0,12.0,38.0,0.0,372.0,68.0,92.0,20.0,0.0,0.0,0.0,35.0,10.0,97.0,186.0,0.0,9.0,15.0,11.0,3.0,0.0,12.0,221.0,1.0,94.0,0.0,8.0,0.0,1.0,0.0,238.0,990.0,469.0,576.0,296.0,133.0,1370.0,253.0,146.0,168.0,318.0,482.0,1273.0,181.0,67800.0,1018.0,75.0,631.0,935.0,93.0,125.0,15.0,75.0,18.0,246.0,761.0,361.0,133.0,540.0,136.0,1.0,76.0,176.0,1232.0,93.0,1.0,4.0,50.0,6.0,81.0,7.0,49.0,464.0,58.0,1.0,1057.0,712.0,1.0,0.0,21.0,111.0,196.0,0.0,4.0,0.0,258.0,1.0,6.0,0.0,400.0,11.0,3.0,27.0,19.0,3.0,0.0,12.0,3.0,3.0,9043.0,1.0,1.0,38.0,12327.0,7.0,418.0,0.0,6.0,0.0,1.0,7.0,0.0,1.0,9.0,58.0,250.0,156.0,227.0,18407.0,164.0,292.0,304.0,35713.0,13.0,889.0,52.0,35.0,3.0,8413.0,0.0,142.0,3.0,0.0,71.0,133.0,2.0,0.0,28.0,27.0,203.0,0.0,0.0,0.0,790.0,13.0,0.0,38.0,1.0,3.0,93.0,30.0,7.0,6.0,2.0,49.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,2051.0,20.0,0.0,0.0,8.0,35.0,1550.0,39.0,299.0,86.0,0.0,11.0,145.0,202.0,251.0,448.0,452.0,260.0,147.0,8.0,0.0,2.0,1.0,119.0,171.0,31.0,83.0,4.0,0.0,313.0,105.0,275.0,1.0,116.0,13910.0,51.0,2.0,1.0,1279.0,3028.0,0.0,100.0,3.0,212.0,0.0,1.0,7.0,29.0,98.0,0.0,14.0,113.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,0.0,1.0,0.0,2626.0,7783.0,50.0,15.0,36.0,75.0,41.0,2.0,0.0
22.0,64.0,87.0,53.0,0.0,1.0,97.0,115.0,4.0,307.0,1.0,144.0,42.0,10.0,121.0,52.0,2013.0,44.0,3.0,278.0,17.0,5.0,51.0,1795.0,0.0,2.0,1.0,12.0,63.0,0.0,621.0,75.0,94.0,33.0,0.0,0.0,0.0,37.0,13.0,119.0,231.0,0.0,9.0,17.0,11.0,3.0,0.0,14.0,257.0,2.0,121.0,0.0,16.0,0.0,1.0,1.0,238.0,990.0,480.0,576.0,296.0,134.0,1378.0,253.0,146.0,168.0,318.0,483.0,1273.0,208.0,67800.0,1018.0,75.0,631.0,935.0,93.0,125.0,17.0,75.0,18.0,246.0,761.0,363.0,133.0,540.0,137.0,1.0,76.0,176.0,1233.0,102.0,3.0,14.0,69.0,9.0,105.0,11.0,67.0,694.0,72.0,2.0,1151.0,712.0,1.0,0.0,34.0,199.0,256.0,1.0,6.0,0.0,267.0,1.0,6.0,1.0,450.0,11.0,6.0,33.0,23.0,3.0,2.0,14.0,3.0,4.0,10871.0,1.0,1.0,40.0,15320.0,11.0,418.0,0.0,9.0,0.0,1.0,7.0,0.0,1.0,12.0,73.0,330.0,194.0,311.0,19644.0,192.0,557.0,427.0,41035.0,15.0,924.0,69.0,44.0,7.0,8565.0,0.0,148.0,3.0,0.0,86.0,157.0,2.0,0.0,28.0,36.0,335.0,0.0,0.0,0.0,900.0,13.0,0.0,53.0,2.0,3.0,118.0,49.0,7.0,6.0,3.0,63.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,2460.0,28.0,1.0,0.0,8.0,48.0,1746.0,48.0,454.0,109.0,0.0,11.0,234.0,217.0,355.0,785.0,460.0,277.0,199.0,8.0,0.0,2.0,1.0,119.0,274.0,31.0,103.0,6.0,0.0,345.0,123.0,286.0,1.0,150.0,17963.0,60.0,2.0,1.0,1439.0,4075.0,0.0,108.0,6.0,272.0,0.0,1.0,9.0,39.0,192.0,0.0,16.0,140.0,0.0,2.0,0.0,3.0,11.0,0.0,10.0,0.0,1.0,0.0,2689.0,13677.0,79.0,23.0,42.0,85.0,44.0,2.0,0.0
24.0,70.0,90.0,75.0,1.0,1.0,128.0,136.0,6.0,353.0,3.0,184.0,50.0,10.0,121.0,64.0,2388.0,44.0,3.0,285.0,20.0,5.0,69.0,2257.0,0.0,2.0,2.0,15.0,89.0,0.0,793.0,78.0,127.0,40.0,0.0,0.0,1.0,51.0,20.0,146.0,271.0,0.0,10.0,17.0,11.0,4.0,0.0,15.0,308.0,2.0,139.0,0.0,20.0,0.0,3.0,1.0,434.0,990.0,491.0,576.0,299.0,134.0,1395.0,254.0,146.0,168.0,318.0,484.0,1273.0,256.0,67800.0,1018.0,75.0,631.0,935.0,93.0,126.0,17.0,75.0,18.0,247.0,762.0,371.0,133.0,541.0,137.0,1.0,76.0,176.0,1234.0,128.0,3.0,18.0,89.0,9.0,128.0,16.0,67.0,833.0,80.0,2.0,1255.0,712.0,1.0,0.0,72.0,367.0,285.0,1.0,6.0,0.0,283.0,1.0,9.0,1.0,523.0,15.0,11.0,45.0,32.0,6.0,2.0,28.0,3.0,4.0,12612.0,3.0,1.0,43.0,19848.0,16.0,495.0,0.0,12.0,0.0,1.0,7.0,2.0,1.0,24.0,85.0,409.0,244.0,369.0,20610.0,208.0,683.0,529.0,47021.0,16.0,963.0,85.0,49.0,7.0,8652.0,0.0,159.0,6.0,0.0,111.0,163.0,2.0,0.0,28.0,49.0,484.0,0.0,3.0,0.0,1030.0,13.0,0.0,64.0,2.0,12.0,164.0,66.0,11.0,6.0,14.0,77.0,0.0,3.0,1.0,5.0,0.0,3.0,1.0,2994.0,39.0,1.0,1.0,12.0,67.0,1914.0,48.0,501.0,137.0,1.0,13.0,234.0,230.0,425.0,1020.0,470.0,308.0,253.0,17.0,0.0,2.0,1.0,144.0,344.0,38.0,135.0,7.0,0.0,385.0,137.0,341.0,1.0,202.0,20410.0,73.0,2.0,4.0,1639.0,5294.0,0.0,135.0,6.0,322.0,0.0,9.0,9.0,54.0,359.0,0.0,29.0,140.0,0.0,2.0,0.0,3.0,14.0,0.0,10.0,1.0,1.0,0.0,3983.0,19100.0,94.0,33.0,42.0,91.0,47.0,2.0,1.0
24.0,76.0,139.0,88.0,2.0,1.0,158.0,160.0,9.0,436.0,3.0,221.0,67.0,16.0,229.0,90.0,2814.0,53.0,4.0,305.0,25.0,6.0,76.0,2815.0,0.0,2.0,2.0,19.0,93.0,0.0,1021.0,83.0,163.0,64.0,0.0,0.0,3.0,53.0,27.0,195.0,424.0,0.0,10.0,18.0,17.0,6.0,0.0,21.0,377.0,2.0,181.0,0.0,26.0,0.0,3.0,1.0,537.0,990.0,504.0,576.0,303.0,134.0,1400.0,254.0,146.0,168.0,318.0,484.0,1273.0,273.0,67800.0,1018.0,75.0,631.0,935.0,93.0,126.0,18.0,75.0,18.0,248.0,764.0,380.0,133.0,542.0,137.0,1.0,76.0,176.0,1236.0,196.0,3.0,23.0,117.0,14.0,206.0,21.0,84.0,995.0,92.0,2.0,1326.0,712.0,1.0,0.0,112.0,506.0,294.0,3.0,6.0,1.0,306.0,1.0,9.0,1.0,626.0,18.0,15.0,53.0,32.0,7.0,4.0,45.0,3.0,4.0,14282.0,4.0,1.0,49.0,22213.0,19.0,530.0,0.0,17.0,0.0,2.0,7.0,2.0,1.0,24.0,103.0,473.0,330.0,450.0,21638.0,214.0,785.0,712.0,53578.0,16.0,1007.0,85.0,53.0,7.0,8799.0,0.0,176.0,14.0,0.0,124.0,187.0,3.0,0.0,37.0,83.0,670.0,0.0,3.0,0.0,1183.0,13.0,0.0,73.0,2.0,14.0,203.0,80.0,11.0,10.0,14.0,96.0,0.0,3.0,1.0,5.0,0.0,3.0,1.0,3631.0,52.0,2.0,1.0,22.0,85.0,2118.0,52.0,730.0,200.0,1.0,18.0,318.0,307.0,536.0,1280.0,481.0,367.0,306.0,17.0,0.0,2.0,1.0,144.0,392.0,47.0,171.0,7.0,0.0,432.0,178.0,383.0,1.0,240.0,25374.0,77.0,2.0,4.0,1763.0,6575.0,0.0,153.0,6.0,411.0,0.0,16.0,49.0,60.0,670.0,1.0,47.0,153.0,0.0,2.0,0.0,3.0,32.0,0.0,10.0,1.0,1.0,0.0,5018.0,25489.0,110.0,43.0,70.0,94.0,48.0,2.0,3.0
40.0,89.0,201.0,113.0,2.0,1.0,266.0,194.0,19.0,669.0,5.0,259.0,100.0,22.0,355.0,120.0,3582.0,65.0,4.0,334.0,27.0,14.0,76.0,3401.0,0.0,2.0,2.0,24.0,126.0,0.0,1546.0,88.0,187.0,75.0,0.0,0.0,3.0,84.0,40.0,259.0,424.0,0.0,13.0,20.0,17.0,9.0,0.0,28.0,425.0,3.0,219.0,0.0,52.0,0.0,3.0,1.0,632.0,990.0,522.0,577.0,313.0,136.0,1413.0,254.0,146.0,168.0,319.0,484.0,1274.0,317.0,67800.0,1018.0,75.0,633.0,936.0,93.0,127.0,24.0,75.0,18.0,248.0,767.0,404.0,133.0,543.0,137.0,1.0,76.0,176.0,1238.0,231.0,3.0,30.0,134.0,14.0,254.0,35.0,95.0,1120.0,115.0,4.0,1395.0,712.0,1.0,1.0,202.0,789.0,327.0,3.0,6.0,1.0,326.0,4.0,11.0,2.0,700.0,18.0,18.0,58.0,44.0,11.0,4.0,64.0,3.0,5.0,16018.0,5.0,1.0,54.0,24873.0,23.0,624.0,1.0,19.0,0.0,2.0,19.0,2.0,1.0,26.0,131.0,568.0,396.0,514.0,23049.0,233.0,906.0,883.0,59138.0,19.0,1101.0,112.0,60.0,15.0,8961.0,0.0,188.0,14.0,0.0,139.0,248.0,3.0,0.0,37.0,143.0,798.0,0.0,3.0,0.0,1306.0,13.0,0.0,90.0,2.0,28.0,251.0,94.0,23.0,10.0,21.0,115.0,1.0,3.0,1.0,9.0,0.0,3.0,1.0,4204.0,102.0,2.0,2.0,30.0,115.0,2385.0,55.0,776.0,313.0,1.0,22.0,363.0,380.0,634.0,1600.0,494.0,433.0,367.0,19.0,0.0,2.0,1.0,175.0,511.0,67.0,222.0,7.0,0.0,455.0,185.0,414.0,1.0,274.0,28768.0,82.0,2.0,5.0,1934.0,7474.0,1.0,169.0,12.0,599.0,1.0,16.0,50.0,75.0,1236.0,1.0,73.0,153.0,0.0,6.0,0.0,3.0,32.0,0.0,15.0,5.0,1.0,0.0,5683.0,33276.0,158.0,43.0,70.0,113.0,52.0,3.0,3.0
40.0,104.0,230.0,133.0,3.0,3.0,301.0,235.0,32.0,669.0,5.0,319.0,134.0,28.0,355.0,140.0,4474.0,72.0,4.0,377.0,33.0,17.0,81.0,3743.0,1.0,5.0,2.0,27.0,136.0,0.0,1924.0,91.0,201.0,99.0,0.0,0.0,3.0,87.0,56.0,301.0,472.0,0.0,13.0,20.0,17.0,24.0,0.0,41.0,503.0,3.0,628.0,0.0,66.0,0.0,3.0,1.0,746.0,990.0,537.0,578.0,313.0,136.0,1415.0,254.0,146.0,168.0,319.0,484.0,1274.0,356.0,67800.0,1018.0,75.0,633.0,936.0,93.0,127.0,24.0,75.0,18.0,248.0,768.0,404.0,134.0,543.0,141.0,1.0,76.0,176.0,1238.0,277.0,4.0,36.0,158.0,25.0,315.0,40.0,116.0,1236.0,118.0,4.0,1450.0,712.0,3.0,2.0,245.0,981.0,366.0,3.0,9.0,1.0,352.0,4.0,11.0,3.0,792.0,20.0,18.0,62.0,53.0,24.0,8.0,71.0,3.0,8.0,19856.0,5.0,2.0,61.0,29056.0,27.0,695.0,1.0,20.0,0.0,4.0,20.0,6.0,1.0,30.0,167.0,588.0,499.0,579.0,24811.0,266.0,1125.0,1071.0,63927.0,19.0,1128.0,127.0,62.0,16.0,8961.0,0.0,189.0,16.0,0.0,180.0,267.0,3.0,0.0,51.0,179.0,875.0,0.0,12.0,0.0,1518.0,13.0,0.0,107.0,2.0,36.0,316.0,109.0,23.0,10.0,27.0,143.0,1.0,4.0,2.0,9.0,0.0,4.0,2.0,4749.0,102.0,2.0,3.0,40.0,136.0,2621.0,66.0,875.0,345.0,1.0,22.0,395.0,462.0,749.0,2060.0,501.0,576.0,438.0,36.0,0.0,3.0,1.0,187.0,562.0,79.0,249.0,7.0,0.0,509.0,186.0,442.0,1.0,402.0,35136.0,97.0,2.0,5.0,2046.0,8795.0,1.0,195.0,12.0,721.0,1.0,18.0,51.0,89.0,1529.0,9.0,73.0,198.0,0.0,6.0,0.0,5.0,36.0,0.0,15.0,13.0,1.0,0.0,6650.0,43847.0,162.0,46.0,77.0,123.0,59.0,3.0,3.0
